trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_reimbursement_per_day,miles_x_duration,receipts_x_duration,miles_x_receipts,miles_per_receipt,receipts_per_mile,preds,day_bucket,predicted_output,error
5,873.0,1584.53,1796.7,174.6,316.906,359.34000000000003,5.887048030187554,4365.0,7922.65,1383294.69,0.550952017317438,1.8150400916380298,1767.9327392578125,3-5,1767.93,28.769999999999982
3,1159.0,2209.44,1434.84,386.3333333333333,736.48,478.28,6.17228497777567,3477.0,6628.32,2560740.96,0.5245673111738721,1.9063330457290768,1450.2821044921875,3-5,1450.28,15.440000000000055
11,920.0,1338.65,1871.27,83.63636363636364,121.69545454545455,170.11545454545455,5.142338501456496,10120.0,14725.150000000001,1231558.0,0.6872595525342695,1.4550543478260871,1861.6112060546875,11+,1861.61,9.660000000000082
1,388.0,390.7,332.06,388.0,390.7,332.06,5.808322653930125,388.0,390.7,151591.6,0.993089326849245,1.006958762886598,299.0718688964844,1-2,299.07,32.99000000000001
9,576.0,1059.79,1547.5,64.0,117.75444444444445,171.94444444444446,5.152970412545444,5184.0,9538.11,610439.04,0.5435039017163777,1.8399131944444445,1530.6248779296875,6-10,1530.62,16.88000000000011
9,524.0,2367.12,1640.78,58.22222222222222,263.0133333333333,182.30888888888887,5.2111726473353945,4716.0,21304.079999999998,1240370.88,0.22136604819358546,4.517404580152672,1602.2100830078125,6-10,1602.21,38.569999999999936
10,459.0,2183.11,1559.59,45.9,218.311,155.959,5.0559846247468085,4590.0,21831.100000000002,1002047.4900000001,0.21025051417473237,4.756230936819172,1608.6134033203125,6-10,1608.61,49.01999999999998
4,725.0,588.9,1097.95,181.25,147.225,274.4875,5.61854225551281,2900.0,2355.6,426952.5,1.2311088470028868,0.8122758620689655,1013.488037109375,3-5,1013.49,84.46000000000004
1,992.0,958.87,1222.41,992.0,958.87,1222.41,7.109397320716533,992.0,958.87,951199.04,1.034551086174351,0.9666028225806451,1235.4403076171875,1-2,1235.44,13.029999999999973
10,536.0,2194.42,1615.13,53.6,219.442,161.513,5.090757998569963,5360.0,21944.2,1176209.12,0.24425588538201437,4.094067164179105,1643.4166259765625,6-10,1643.42,28.289999999999964
11,1126.0,1593.03,2143.74,102.36363636363636,144.82090909090908,194.88545454545454,5.277530072808751,12386.0,17523.329999999998,1793751.78,0.7068291243730501,1.4147690941385436,2148.780517578125,11+,2148.78,5.040000000000418
10,314.0,1098.8,1539.1,31.4,109.88,153.91,5.0428443031182715,3140.0,10988.0,345023.2,0.2857662904987259,3.4993630573248407,1510.027587890625,6-10,1510.03,29.069999999999936
1,9.0,2246.28,1120.22,9.0,2246.28,1120.22,7.022172657162219,9.0,2246.28,20216.52,0.004006624285485335,249.5866666666667,1131.3765869140625,1-2,1131.38,11.160000000000082
11,706.0,1508.23,2030.59,64.18181818181819,137.1118181818182,184.5990909090909,5.223588922220982,7766.0,16590.53,1064810.3800000001,0.46809836695994644,2.136303116147309,1974.2259521484375,11+,1974.23,56.3599999999999
10,976.0,2166.02,1775.03,97.6,216.602,177.503,5.184605407801151,9760.0,21660.2,2114035.52,0.4505960240440993,2.219282786885246,1748.2725830078125,6-10,1748.27,26.75999999999999
5,1028.0,653.19,1313.95,205.6,130.638,262.79,5.5751533320590205,5140.0,3265.9500000000003,671479.3200000001,1.5738146634210566,0.635398832684825,1271.1634521484375,3-5,1271.16,42.789999999999964
8,1166.0,99.47,1149.07,145.75,12.43375,143.63375,4.974204684980167,9328.0,795.76,115982.02,11.722127274555142,0.08530874785591766,1156.806396484375,6-10,1156.81,7.740000000000009
12,882.0,1958.14,1944.88,73.5,163.17833333333334,162.07333333333335,5.094199997383625,10584.0,23497.68,1727079.48,0.4504274464542882,2.2201133786848075,1913.1607666015625,11+,1913.16,31.720000000000027
11,448.0,732.79,1090.35,40.72727272727273,66.61727272727272,99.12272727272726,4.606396706231796,4928.0,8060.69,328289.92,0.6113620546131907,1.6356919642857142,1082.31201171875,11+,1082.31,8.039999999999964
7,623.0,1691.39,1800.86,89.0,241.62714285714287,257.2657142857143,5.553988955270352,4361.0,11839.730000000001,1053735.97,0.36833610225908864,2.7149117174959874,1807.3377685546875,6-10,1807.34,6.480000000000018
3,127.0,293.49,303.2,42.333333333333336,97.83,101.06666666666666,4.6256261945554735,381.0,880.47,37273.23,0.43272343180346856,2.310944881889764,375.5201110839844,3-5,375.52,72.32
12,218.0,486.02,1005.67,18.166666666666668,40.501666666666665,83.80583333333333,4.440364329740158,2616.0,5832.24,105952.36,0.4485412122957903,2.2294495412844038,960.5333862304688,11+,960.53,45.139999999999986
3,1166.0,530.44,785.59,388.6666666666667,176.81333333333336,261.86333333333334,5.571634251995042,3498.0,1591.3200000000002,618493.04,2.1981750999170497,0.4549228130360206,794.9198608398438,3-5,794.92,9.329999999999927
11,17.0,550.58,830.07,1.5454545454545454,50.052727272727275,75.4609090909091,4.336779617955747,187.0,6056.38,9359.86,0.030876530204511605,32.387058823529415,823.3189086914062,11+,823.32,6.75
9,696.0,1749.97,1649.49,77.33333333333333,194.44111111111113,183.27666666666667,5.216438251487941,6264.0,15749.73,1217979.12,0.3977211037903507,2.514324712643678,1667.4783935546875,6-10,1667.48,17.99000000000001
4,305.0,125.79,664.43,76.25,31.4475,166.1075,5.118637317897534,1220.0,503.16,38365.950000000004,2.424676047380555,0.41242622950819674,593.0943603515625,3-5,593.09,71.33999999999992
12,104.0,1300.05,1779.92,8.666666666666666,108.33749999999999,148.32666666666668,5.00613629989321,1248.0,15600.599999999999,135205.19999999998,0.07999692319526172,12.50048076923077,1736.8609619140625,11+,1736.86,43.06000000000017
1,303.0,931.53,857.42,303.0,931.53,857.42,6.755093490206297,303.0,931.53,282253.58999999997,0.3252713278155293,3.074356435643564,877.9649047851562,1-2,877.96,20.540000000000077
8,1012.0,2390.84,1732.12,126.5,298.855,216.515,5.382267813667968,8096.0,19126.72,2419530.08,0.4232821937059778,2.362490118577075,1772.5872802734375,6-10,1772.59,40.47000000000003
9,938.0,2224.29,1913.87,104.22222222222223,247.14333333333332,212.6522222222222,5.3643495632632865,8442.0,20018.61,2086384.02,0.4217076010771977,2.371311300639659,1864.9996337890625,6-10,1865.0,48.86999999999989
3,471.0,288.19,535.67,157.0,96.06333333333333,178.55666666666664,5.190490849844487,1413.0,864.5699999999999,135737.49,1.6343384572677748,0.611868365180467,585.1084594726562,3-5,585.11,49.440000000000055
5,72.0,977.67,1156.55,14.4,195.534,231.31,5.448072686632873,360.0,4888.349999999999,70392.23999999999,0.07364448126668507,13.57875,1168.606689453125,3-5,1168.61,12.059999999999945
10,160.0,2272.56,1642.15,16.0,227.256,164.215,5.107247655996372,1600.0,22725.6,363609.6,0.07040518182138206,14.2035,1610.2384033203125,6-10,1610.24,31.910000000000082
10,965.0,1851.28,1805.77,96.5,185.128,180.577,5.201679806163774,9650.0,18512.8,1786485.2,0.5212609653861112,1.9184248704663212,1789.9439697265625,6-10,1789.94,15.829999999999927
3,266.0,2178.16,1447.95,88.66666666666667,726.0533333333333,482.65000000000003,6.181361504628556,798.0,6534.48,579390.5599999999,0.12212142358688068,8.188571428571429,1436.2462158203125,3-5,1436.25,11.700000000000045
12,734.0,2491.82,1792.31,61.166666666666664,207.65166666666667,149.35916666666665,5.013026876426474,8808.0,29901.840000000004,1828995.8800000001,0.29456381279546673,3.394850136239782,1795.2215576171875,11+,1795.22,2.910000000000082
12,64.0,1641.01,1710.72,5.333333333333333,136.75083333333333,142.56,4.966753066279407,768.0,19692.12,105024.64,0.03900037172229298,25.64078125,1693.256591796875,11+,1693.26,17.460000000000036
9,497.0,1845.08,1674.09,55.22222222222222,205.0088888888889,186.01,5.231162091360629,4473.0,16605.72,917004.76,0.26936501398313356,3.712434607645875,1618.075439453125,6-10,1618.08,56.00999999999999
3,781.0,1801.38,1586.21,260.3333333333333,600.46,528.7366666666667,6.272380027726737,2343.0,5404.14,1406877.78,0.4335564955756142,2.306504481434059,1563.183349609375,3-5,1563.18,23.029999999999973
3,158.0,1070.74,1183.16,52.666666666666664,356.91333333333336,394.3866666666667,5.9798641890416615,474.0,3212.2200000000003,169176.92,0.1475614995236939,6.7768354430379745,1207.8486328125,3-5,1207.85,24.689999999999827
3,1096.0,200.27,802.96,365.3333333333333,66.75666666666667,267.65333333333336,5.593421824815456,3288.0,600.8100000000001,219495.92,5.472611973835322,0.18272810218978103,759.0498046875,3-5,759.05,43.91000000000008
11,1116.0,2067.8,1987.44,101.45454545454545,187.9818181818182,180.67636363636365,5.202226882385435,12276.0,22745.800000000003,2307664.8000000003,0.5397040332720766,1.8528673835125449,1996.160888671875,11+,1996.16,8.720000000000027
10,831.0,39.86,982.64,83.1,3.9859999999999998,98.264,4.597782967554074,8310.0,398.6,33123.659999999996,20.847967887606625,0.047966305655836344,1041.9449462890625,6-10,1041.94,59.30000000000007
14,124.0,1064.64,1761.68,8.857142857142858,76.0457142857143,125.83428571428571,4.8428813975222775,1736.0,14904.960000000001,132015.36000000002,0.1164712954613766,8.585806451612903,1746.0521240234375,11+,1746.05,15.63000000000011
4,10.0,1262.73,1261.41,2.5,315.6825,315.3525,5.7568570982011495,40.0,5050.92,12627.3,0.007919349346257711,126.273,1235.4564208984375,3-5,1235.46,25.950000000000045
5,955.0,106.86,897.78,191.0,21.372,179.55599999999998,5.19604097896305,4775.0,534.3,102051.3,8.936926820138499,0.11189528795811518,864.520263671875,3-5,864.52,33.25999999999999
7,1176.0,2489.13,1921.16,168.0,355.59000000000003,274.4514285714286,5.6184113102237685,8232.0,17423.91,2927216.8800000004,0.4724542309963722,2.116607142857143,1876.7757568359375,6-10,1876.78,44.38000000000011
6,803.0,465.6,1012.0,133.83333333333334,77.60000000000001,168.66666666666666,5.133835727882413,4818.0,2793.6000000000004,373876.80000000005,1.724656357388316,0.5798256537982566,1026.2186279296875,6-10,1026.22,14.220000000000027
9,868.0,62.12,1022.81,96.44444444444444,6.902222222222222,113.64555555555555,4.741845243228101,7812.0,559.0799999999999,53920.159999999996,13.972955569864778,0.07156682027649769,1040.8531494140625,6-10,1040.85,18.039999999999964
1,181.0,128.05,225.12,181.0,128.05,225.12,5.42106583180709,181.0,128.05,23177.050000000003,1.4135103475204998,0.7074585635359116,222.98838806152344,1-2,222.99,2.1299999999999955
3,70.0,631.88,564.16,23.333333333333332,210.62666666666667,188.0533333333333,5.242029162201248,210.0,1895.6399999999999,44231.6,0.11078052794834463,9.026857142857143,542.2857666015625,3-5,542.29,21.870000000000005
8,1090.0,419.76,1189.47,136.25,52.47,148.68375,5.008524735099356,8720.0,3358.08,457538.39999999997,2.596721936344578,0.3851009174311927,1211.5440673828125,6-10,1211.54,22.069999999999936
14,1184.0,2269.89,1943.24,84.57142857142857,162.135,138.80285714285714,4.940233266950363,16576.0,31778.46,2687549.76,0.5216111793963585,1.9171368243243243,1934.4537353515625,11+,1934.45,8.789999999999964
1,735.0,1676.9,1365.21,735.0,1676.9,1365.21,7.219795761843498,735.0,1676.9,1232521.5,0.43830878406583573,2.281496598639456,1379.5904541015625,1-2,1379.59,14.379999999999882
2,547.0,119.09,509.52,273.5,59.545,254.76,5.544239504751586,1094.0,238.18,65142.23,4.593164833319338,0.2177148080438757,515.4779663085938,1-2,515.48,5.960000000000036
11,265.0,218.66,949.34,24.09090909090909,19.87818181818182,86.30363636363637,4.469392115627969,2915.0,2405.2599999999998,57944.9,1.2119271929022226,0.8251320754716981,941.4930419921875,11+,941.49,7.850000000000023
10,223.0,886.32,1305.54,22.3,88.632,130.554,4.879417413713499,2230.0,8863.2,197649.36000000002,0.25160213015615124,3.974529147982063,1295.0234375,6-10,1295.02,10.519999999999982
12,959.0,1947.82,1833.24,79.91666666666667,162.31833333333333,152.77,5.035457979527601,11508.0,23373.84,1867959.38,0.4923452885790268,2.031094890510949,1838.1826171875,11+,1838.18,4.940000000000055
11,498.0,1578.39,1793.52,45.27272727272727,143.49,163.0472727272727,5.100154634625657,5478.0,17362.29,786038.2200000001,0.31551137551555697,3.1694578313253015,1784.155517578125,11+,1784.16,9.3599999999999
14,127.0,988.4,1688.9,9.071428571428571,70.6,120.63571428571429,4.8010306294173,1778.0,13837.6,125526.8,0.1284904896802914,7.782677165354331,1686.61865234375,11+,1686.62,2.2800000000002
3,621.0,214.08,779.66,207.0,71.36,259.88666666666666,5.564086085687927,1863.0,642.24,132943.68000000002,2.9007847533632285,0.34473429951690826,749.6549072265625,3-5,749.65,30.00999999999999
6,1193.0,2241.5,1839.47,198.83333333333334,373.5833333333333,306.5783333333333,5.728729797352624,7158.0,13449.0,2674109.5,0.5322328797680125,1.8788767812238056,1873.079345703125,6-10,1873.08,33.6099999999999
4,448.0,2055.97,1497.46,112.0,513.9925,374.365,5.927898885922002,1792.0,8223.88,921074.5599999999,0.21790201218889382,4.58921875,1519.87890625,3-5,1519.88,22.420000000000073
8,466.0,2064.63,1558.12,58.25,258.07875,194.765,5.2769149602876,3728.0,16517.04,962117.5800000001,0.2257063008868417,4.430536480686696,1541.2159423828125,6-10,1541.22,16.899999999999864
12,229.0,1216.16,1696.65,19.083333333333332,101.34666666666668,141.38750000000002,4.958552214226031,2748.0,14593.920000000002,278500.64,0.18829759242204971,5.310742358078603,1712.961669921875,11+,1712.96,16.309999999999945
13,658.0,559.48,1573.12,50.61538461538461,43.03692307692308,121.00923076923075,4.8040967039139035,8554.0,7273.24,368137.84,1.1760920855079717,0.8502735562310031,1551.14013671875,11+,1551.14,21.97999999999979
13,1034.0,2477.98,1842.24,79.53846153846153,190.61384615384617,141.71076923076924,4.96081998926503,13442.0,32213.74,2562231.32,0.417275361383062,2.3964990328820117,1851.8294677734375,11+,1851.83,9.589999999999918
4,842.0,2464.29,1611.66,210.5,616.0725,402.915,6.001204459785194,3368.0,9857.16,2074932.18,0.34168056519321993,2.926710213776722,1639.726806640625,3-5,1639.73,28.069999999999936
13,837.0,1218.93,1921.68,64.38461538461539,93.76384615384616,147.82153846153847,5.0027478596494435,10881.0,15846.09,1020244.41,0.6866678152149835,1.4563082437275987,1932.34130859375,11+,1932.34,10.659999999999854
11,927.0,1306.37,1804.68,84.27272727272727,118.76090909090908,164.06181818181818,5.106320059382061,10197.0,14370.07,1211004.99,0.7095998836470526,1.409244875943905,1848.2720947265625,11+,1848.27,43.58999999999992
4,1047.0,1657.68,1605.84,261.75,414.42,401.46,5.997595713038222,4188.0,6630.72,1735590.96,0.6316056174895034,1.5832664756446992,1614.91943359375,3-5,1614.92,9.080000000000155
4,262.0,1681.28,1435.34,65.5,420.32,358.835,5.885645593049995,1048.0,6725.12,440495.36,0.1558336505519604,6.417099236641222,1427.7857666015625,3-5,1427.79,7.5499999999999545
7,1126.0,1103.75,2014.72,160.85714285714286,157.67857142857142,287.81714285714287,5.665793764180625,7882.0,7726.25,1242822.5,1.020158550396376,0.9802397868561279,2055.24853515625,6-10,2055.25,40.52999999999997
5,781.0,672.91,1125.36,156.2,134.582,225.07199999999997,5.420853532605953,3905.0,3364.5499999999997,525542.71,1.1606306935548587,0.8616005121638924,1173.768798828125,3-5,1173.77,48.41000000000008
5,831.0,591.65,1090.31,166.2,118.33,218.06199999999998,5.389354794772666,4155.0,2958.25,491661.14999999997,1.4045466069466745,0.7119735258724428,1102.9373779296875,3-5,1102.94,12.63000000000011
7,1089.0,1026.25,2132.85,155.57142857142858,146.60714285714286,304.6928571428571,5.7225808630459785,7623.0,7183.75,1117586.25,1.0611449451887942,0.9423783287419651,2108.02685546875,6-10,2108.03,24.81999999999971
1,793.0,2171.07,1421.36,793.0,2171.07,1421.36,7.26007274287941,793.0,2171.07,1721658.5100000002,0.36525768399913405,2.7377931904161414,1427.66552734375,1-2,1427.67,6.310000000000173
9,368.0,495.12,847.33,40.888888888888886,55.013333333333335,94.14777777777778,4.555431238532778,3312.0,4456.08,182204.16,0.7432541606075295,1.3454347826086956,851.2715454101562,6-10,851.27,3.939999999999941
6,818.0,1130.38,1704.06,136.33333333333334,188.39666666666668,284.01,5.652524267372389,4908.0,6782.280000000001,924650.8400000001,0.7236504538296855,1.3818826405867972,1724.6907958984375,6-10,1724.69,20.63000000000011
11,667.0,1915.95,1732.2,60.63636363636363,174.17727272727274,157.47272727272727,5.06558251083204,7337.0,21075.45,1277938.6500000001,0.3481301704115452,2.872488755622189,1788.367919921875,11+,1788.37,56.169999999999845
2,267.0,2116.93,1349.04,133.5,1058.465,674.52,6.515482764659955,534.0,4233.86,565220.3099999999,0.12612604101222052,7.9285767790262165,1339.6766357421875,1-2,1339.68,9.3599999999999
10,1083.0,2105.36,1844.58,108.3,210.536,184.458,5.222828441317383,10830.0,21053.600000000002,2280104.8800000004,0.5144013375384732,1.9440073868882735,1874.730712890625,6-10,1874.73,30.15000000000009
13,529.0,1767.79,2015.18,40.69230769230769,135.98384615384614,155.01384615384615,5.049944760707282,6877.0,22981.27,935160.91,0.2992436884471572,3.3417580340264648,1967.2203369140625,11+,1967.22,47.960000000000036
9,1155.0,1346.4,2248.12,128.33333333333334,149.60000000000002,249.7911111111111,5.524620365989973,10395.0,12117.6,1555092.0,0.8578431372549019,1.1657142857142857,2214.20947265625,6-10,2214.21,33.909999999999854
7,1185.0,1768.01,2072.18,169.28571428571428,252.57285714285715,296.0257142857143,5.693818715141441,8295.0,12376.07,2095091.85,0.6702450777993337,1.4919915611814345,2043.158447265625,6-10,2043.16,29.019999999999754
5,763.0,1420.94,1777.14,152.6,284.188,355.428,5.876132255922608,3815.0,7104.700000000001,1084177.22,0.5369684856503442,1.8623066841415465,1750.718017578125,3-5,1750.72,26.420000000000073
7,368.0,1231.69,1550.04,52.57142857142857,175.9557142857143,221.43428571428572,5.404631712879007,2576.0,8621.83,453261.92000000004,0.2987764778475103,3.346983695652174,1536.531005859375,6-10,1536.53,13.509999999999991
6,659.0,322.1,972.58,109.83333333333333,53.68333333333334,162.09666666666666,5.09434307205863,3954.0,1932.6000000000001,212263.90000000002,2.045948463210183,0.48877086494688926,945.6133422851562,6-10,945.61,26.970000000000027
14,1138.0,518.18,1696.86,81.28571428571429,37.012857142857136,121.2042857142857,4.805694117434178,15932.0,7254.5199999999995,589688.84,2.1961480566598484,0.45534270650263614,1660.1278076171875,11+,1660.13,36.72999999999979
6,172.0,1977.78,1603.89,28.666666666666668,329.63,267.315,5.592161663434966,1032.0,11866.68,340178.16,0.08696619442000628,11.498720930232558,1574.472900390625,6-10,1574.47,29.420000000000073
6,628.0,311.47,903.3,104.66666666666667,51.91166666666667,150.54999999999998,5.020915603503812,3768.0,1868.8200000000002,195603.16,2.016245545317366,0.49597133757961787,914.6270751953125,6-10,914.63,11.330000000000041
2,500.0,1246.48,1264.53,250.0,623.24,632.265,6.450888975928525,1000.0,2492.96,623240.0,0.4011295808998139,2.49296,1286.6649169921875,1-2,1286.66,22.13000000000011
8,7.0,2075.6,1422.12,0.875,259.45,177.765,5.186072094137275,56.0,16604.8,14529.199999999999,0.003372518789747543,296.5142857142857,1436.5458984375,6-10,1436.55,14.430000000000064
5,942.0,2092.87,1696.72,188.4,418.57399999999996,339.344,5.8299568708271545,4710.0,10464.349999999999,1971483.5399999998,0.4500996239613545,2.2217303609341825,1724.8082275390625,3-5,1724.81,28.089999999999918
12,81.0,2485.34,1589.65,6.75,207.11166666666668,132.47083333333333,4.893882977066879,972.0,29824.08,201312.54,0.03259111429422131,30.683209876543213,1615.8912353515625,11+,1615.89,26.24000000000001
4,166.0,791.52,866.18,41.5,197.88,216.545,5.382405725680323,664.0,3166.08,131392.32,0.20972306448352537,4.768192771084337,854.3414916992188,3-5,854.34,11.839999999999918
3,213.0,1724.85,1344.71,71.0,574.9499999999999,448.2366666666667,6.107549846128448,639.0,5174.549999999999,367393.05,0.12348899904339508,8.097887323943661,1366.43115234375,3-5,1366.43,21.720000000000027
11,1004.0,167.15,1175.65,91.27272727272727,15.195454545454545,106.87727272727274,4.680994217337145,11044.0,1838.65,167818.6,6.006580915345498,0.16648406374501992,1210.221435546875,11+,1210.22,34.569999999999936
5,116.0,478.1,624.04,23.2,95.62,124.80799999999999,4.83475693524916,580.0,2390.5,55459.600000000006,0.24262706546747542,4.121551724137931,608.2957763671875,3-5,608.3,15.740000000000009
13,112.0,2299.56,1807.67,8.615384615384615,176.88923076923078,139.05153846153846,4.942010486733525,1456.0,29894.28,257550.72,0.048704969646367134,20.531785714285714,1751.3897705078125,11+,1751.39,56.27999999999997
1,43.0,2149.22,1134.47,43.0,2149.22,1134.47,7.034801941117337,43.0,2149.22,92416.45999999999,0.020007258447250632,49.98186046511628,1136.738525390625,1-2,1136.74,2.269999999999982
2,660.0,1944.4,1531.2,330.0,972.2,765.6,6.6419651529464545,1320.0,3888.8,1283304.0,0.3394363299732565,2.9460606060606063,1512.4326171875,1-2,1512.43,18.769999999999982
10,888.0,298.68,1171.54,88.8,29.868000000000002,117.154,4.771988858328566,8880.0,2986.8,265227.84,2.9730815588589796,0.33635135135135136,1145.54443359375,6-10,1145.54,26.0
10,860.0,2380.76,1759.97,86.0,238.07600000000002,175.997,5.176132783277648,8600.0,23807.600000000002,2047453.6,0.3612291873183353,2.768325581395349,1780.52880859375,6-10,1780.53,20.559999999999945
10,1187.0,1981.09,2013.21,118.7,198.10899999999998,201.321,5.30985554501458,11870.0,19810.899999999998,2351553.83,0.5991651060779672,1.668989048020219,1971.2706298828125,6-10,1971.27,41.940000000000055
12,1139.0,124.65,1314.3,94.91666666666667,10.387500000000001,109.52499999999999,4.7052417397123065,13668.0,1495.8000000000002,141976.35,9.13758523866827,0.10943810359964883,1341.1546630859375,11+,1341.15,26.850000000000136
5,966.0,359.51,927.98,193.2,71.902,185.596,5.228945851956261,4830.0,1797.55,347286.66,2.6869906261300103,0.37216356107660453,966.5265502929688,3-5,966.53,38.549999999999955
10,796.0,1352.08,2000.19,79.6,135.208,200.019,5.30339943095483,7960.0,13520.8,1076255.68,0.5887225607952192,1.6985929648241205,1964.07421875,6-10,1964.07,36.12000000000012
9,72.0,1281.32,1515.54,8.0,142.36888888888888,168.39333333333332,5.132223426858733,648.0,11531.88,92255.04,0.056192051946430246,17.79611111111111,1518.7586669921875,6-10,1518.76,3.2200000000000273
10,215.0,2440.91,1638.66,21.5,244.09099999999998,163.866,5.105133022739377,2150.0,24409.1,524795.65,0.0880819038801103,11.353069767441859,1616.9786376953125,6-10,1616.98,21.680000000000064
7,671.0,1297.02,1703.2,95.85714285714286,185.28857142857143,243.31428571428572,5.4984554526665415,4697.0,9079.14,870300.42,0.5173397480378098,1.9329657228017882,1695.7738037109375,6-10,1695.77,7.430000000000064
5,230.0,333.69,538.36,46.0,66.738,107.672,4.688334171248828,1150.0,1668.45,76748.7,0.6892624891366238,1.4508260869565217,538.6975708007812,3-5,538.7,0.34000000000003183
5,467.0,1243.31,1549.82,93.4,248.66199999999998,309.964,5.7396771498520245,2335.0,6216.549999999999,580625.77,0.37561026614440485,2.6623340471092076,1516.9200439453125,3-5,1516.92,32.899999999999864
13,247.0,2339.61,1705.9,19.0,179.97,131.22307692307692,4.884490472872574,3211.0,30414.93,577883.67,0.10557315108073567,9.472105263157895,1751.760009765625,11+,1751.76,45.8599999999999
14,777.0,1248.61,1837.25,55.5,89.18642857142856,131.23214285714286,4.88455903596675,10878.0,17480.539999999997,970169.97,0.6222919886914249,1.6069626769626768,1854.511962890625,11+,1854.51,17.25999999999999
11,740.0,1171.99,902.09,67.27272727272727,106.54454545454546,82.00818181818182,4.418939179060964,8140.0,12891.89,867272.6,0.6314047048183005,1.5837702702702703,1100.1248779296875,11+,1100.12,198.02999999999986
6,884.0,1798.31,1897.87,147.33333333333334,299.7183333333333,316.31166666666667,5.75988446648133,5304.0,10789.86,1589706.04,0.491572643203897,2.034287330316742,1863.633544921875,6-10,1863.63,34.23999999999978
5,789.0,1853.31,1792.88,157.8,370.662,358.576,5.88492555954706,3945.0,9266.55,1462261.5899999999,0.4257247843048384,2.34893536121673,1765.149658203125,3-5,1765.15,27.730000000000018
4,825.0,874.99,784.52,206.25,218.7475,196.13,5.2838634095778865,3300.0,3499.96,721866.75,0.942867918490497,1.0605939393939394,1019.7421264648438,3-5,1019.74,235.22000000000003
2,301.0,769.23,731.28,150.5,384.615,365.64,5.904380440200868,602.0,1538.46,231538.23,0.3913003913003913,2.5555813953488373,731.1466674804688,1-2,731.15,0.12999999999999545
12,1007.0,1353.77,1925.32,83.91666666666667,112.81416666666667,160.44333333333333,5.084154203897923,12084.0,16245.24,1363246.39,0.7438486596689246,1.344359483614697,1959.542724609375,11+,1959.54,34.22000000000003
5,865.0,644.79,1202.46,173.0,128.958,240.49200000000002,5.486836346249944,4325.0,3223.95,557743.35,1.341522045937437,0.745421965317919,1216.9423828125,3-5,1216.94,14.480000000000018
14,81.0,1251.97,1682.62,5.785714285714286,89.42642857142857,120.18714285714285,4.797335985971341,1134.0,17527.58,101409.57,0.0646980358954288,15.45641975308642,1741.1856689453125,11+,1741.19,58.570000000000164
8,1159.0,2175.27,1752.18,144.875,271.90875,219.0225,5.393729813850135,9272.0,17402.16,2521137.93,0.5328074216074327,1.8768507333908542,1770.124755859375,6-10,1770.12,17.939999999999827
11,496.0,373.98,1152.99,45.09090909090909,33.99818181818182,104.81727272727272,4.661713764390817,5456.0,4113.780000000001,185494.08000000002,1.3262741323065403,0.753991935483871,1121.76513671875,11+,1121.77,31.220000000000027
1,752.0,1632.35,1362.39,752.0,1632.35,1362.39,7.217729524297122,752.0,1632.35,1227527.2,0.46068551474867525,2.1706781914893614,1381.2877197265625,1-2,1381.29,18.899999999999864
5,1014.0,1853.57,1749.31,202.8,370.714,349.86199999999997,5.860392983764106,5070.0,9267.85,1879519.98,0.5470524447417686,1.8279783037475346,1727.9520263671875,3-5,1727.95,21.3599999999999
9,686.0,145.66,972.95,76.22222222222223,16.184444444444445,108.10555555555555,4.6923158132250125,6174.0,1310.94,99922.76,4.709597693258273,0.212332361516035,1006.4509887695312,6-10,1006.45,33.5
5,654.0,1272.89,1724.68,130.8,254.57800000000003,344.93600000000004,5.846253786850195,3270.0,6364.450000000001,832470.06,0.5137914509501998,1.9463149847094803,1664.2506103515625,3-5,1664.25,60.430000000000064
8,621.0,2391.34,1593.12,77.625,298.9175,199.14,5.29901712166231,4968.0,19130.72,1485022.1400000001,0.25968703739326066,3.850789049919485,1580.6116943359375,6-10,1580.61,12.509999999999991
9,1080.0,539.51,1306.91,120.0,59.94555555555556,145.21222222222224,4.985059143152654,9720.0,4855.59,582670.8,2.0018164630868753,0.49954629629629627,1367.3482666015625,6-10,1367.35,60.43999999999983
10,714.0,269.06,1067.81,71.4,26.906,106.78099999999999,4.680101390621522,7140.0,2690.6,192108.84,2.6536831933397753,0.3768347338935574,1072.358154296875,6-10,1072.36,4.5499999999999545
10,816.0,1425.64,1872.81,81.6,142.56400000000002,187.281,5.2379355277574176,8160.0,14256.400000000001,1163322.24,0.5723745124996492,1.747107843137255,1907.9659423828125,6-10,1907.97,35.16000000000008
14,1122.0,1766.25,2239.35,80.14285714285714,126.16071428571429,159.95357142857142,5.081115947175992,15708.0,24727.5,1981732.5,0.635244161358811,1.5741978609625669,2190.881103515625,11+,2190.88,48.4699999999998
4,1202.0,1074.87,1501.24,300.5,268.7175,375.31,5.9304132717878835,4808.0,4299.48,1291993.7399999998,1.1182747681114926,0.8942346089850248,1494.7603759765625,3-5,1494.76,6.480000000000018
5,651.0,1573.3,1682.08,130.2,314.65999999999997,336.416,5.821316590445716,3255.0,7866.5,1024218.2999999999,0.4137799529651052,2.416743471582181,1693.8707275390625,3-5,1693.87,11.789999999999964
14,1100.0,237.69,1265.57,78.57142857142857,16.977857142857143,90.39785714285713,4.515222033358762,15400.0,3327.66,261459.0,4.62787664605158,0.21608181818181818,1309.9324951171875,11+,1309.93,44.36000000000013
