trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_reimbursement_per_day,miles_x_duration,receipts_x_duration,miles_x_receipts,miles_per_receipt,receipts_per_mile,miles_per_day_x_receipts_per_day,miles_per_day_x_miles_per_receipt,miles_per_day_x_receipts_per_mile,receipts_per_day_x_miles_per_receipt,receipts_per_day_x_receipts_per_mile,miles_per_receipt_x_receipts_per_mile,predicted_output,error
9,696.0,1749.97,1649.49,77.33333333333333,194.44111111111113,183.27666666666667,5.216438251487941,6264.0,15749.73,1217979.12,0.3977211037903507,2.514324712643678,15036.77925925926,30.75709869312045,194.4411111111111,77.33333333333334,488.88809082056196,1.0,1695.03,45.539999999999964
4,305.0,125.79,664.43,76.25,31.4475,166.1075,5.118637317897534,1220.0,503.16,38365.950000000004,2.424676047380555,0.41242622950819674,2397.8718750000003,184.88154861276732,31.4475,76.25,12.969773852459017,1.0,603.79,60.639999999999986
12,104.0,1300.05,1779.92,8.666666666666666,108.33749999999999,148.32666666666668,5.00613629989321,1248.0,15600.599999999999,135205.19999999998,0.07999692319526172,12.50048076923077,938.9249999999998,0.6933066676922682,108.33749999999999,8.666666666666666,1354.2708353365383,1.0,1394.37,385.5500000000002
1,303.0,931.53,857.42,303.0,931.53,857.42,6.755093490206297,303.0,931.53,282253.58999999997,0.3252713278155293,3.074356435643564,282253.58999999997,98.55721232810538,931.53,303.0,2863.8552504950494,1.0,742.79,114.63
8,1012.0,2390.84,1732.12,126.5,298.855,216.515,5.382267813667968,8096.0,19126.72,2419530.08,0.4232821937059778,2.362490118577075,37805.1575,53.54519750380619,298.855,126.5,706.0419843873518,1.0,1964.16,232.0400000000002
9,938.0,2224.29,1913.87,104.22222222222223,247.14333333333332,212.6522222222222,5.3643495632632865,8442.0,20018.61,2086384.02,0.4217076010771977,2.371311300639659,25757.827407407407,43.95130331226794,247.14333333333335,104.22222222222221,586.0537792110874,1.0,1921.47,7.600000000000136
3,471.0,288.19,535.67,157.0,96.06333333333333,178.55666666666664,5.190490849844487,1413.0,864.5699999999999,135737.49,1.6343384572677748,0.611868365180467,15081.943333333333,256.59113779104064,96.06333333333333,157.0,58.77811472045293,1.0,711.86,176.19000000000005
5,72.0,977.67,1156.55,14.4,195.534,231.31,5.448072686632873,360.0,4888.349999999999,70392.23999999999,0.07364448126668507,13.57875,2815.6896,1.0604805302402651,195.534,14.399999999999999,2655.1073024999996,0.9999999999999999,946.53,210.01999999999998
10,160.0,2272.56,1642.15,16.0,227.256,164.215,5.107247655996372,1600.0,22725.6,363609.6,0.07040518182138206,14.2035,3636.096,1.126482909142113,227.256,16.0,3227.830596,1.0,1733.63,91.48000000000002
10,965.0,1851.28,1805.77,96.5,185.128,180.577,5.201679806163774,9650.0,18512.8,1786485.2,0.5212609653861112,1.9184248704663212,17864.852,50.30168315975973,185.128,96.49999999999999,355.15415941968905,0.9999999999999999,1857.64,51.87000000000012
3,266.0,2178.16,1447.95,88.66666666666667,726.0533333333333,482.65000000000003,6.181361504628556,798.0,6534.48,579390.5599999999,0.12212142358688068,8.188571428571429,64376.72888888889,10.828099558036755,726.0533333333334,88.66666666666667,5945.339580952381,1.0,1505.76,57.809999999999945
12,734.0,2491.82,1792.31,61.166666666666664,207.65166666666667,149.35916666666665,5.013026876426474,8808.0,29901.840000000004,1828995.8800000001,0.29456381279546673,3.394850136239782,12701.360277777778,18.017486549322715,207.65166666666667,61.16666666666666,704.9462888737512,0.9999999999999999,2005.6,213.28999999999996
12,64.0,1641.01,1710.72,5.333333333333333,136.75083333333333,142.56,4.966753066279407,768.0,19692.12,105024.64,0.03900037172229298,25.64078125,729.3377777777778,0.2080019825188959,136.75083333333333,5.333333333333334,3506.3982032552085,1.0,1514.1,196.62000000000012
9,497.0,1845.08,1674.09,55.22222222222222,205.0088888888889,186.01,5.231162091360629,4473.0,16605.72,917004.76,0.26936501398313356,3.712434607645875,11321.046419753086,14.874934661068597,205.00888888888886,55.22222222222223,761.0820939861391,1.0,1652.32,21.769999999999982
3,781.0,1801.38,1586.21,260.3333333333333,600.46,528.7366666666667,6.272380027726737,2343.0,5404.14,1406877.78,0.4335564955756142,2.306504481434059,156319.75333333333,112.86920768151822,600.46,260.3333333333333,1384.9636809218953,1.0,1494.37,91.84000000000015
3,158.0,1070.74,1183.16,52.666666666666664,356.91333333333336,394.3866666666667,5.9798641890416615,474.0,3212.2200000000003,169176.92,0.1475614995236939,6.7768354430379745,18797.435555555556,7.771572308247879,356.9133333333333,52.66666666666667,2418.7429274261603,1.0,930.83,252.33000000000004
3,1096.0,200.27,802.96,365.3333333333333,66.75666666666667,267.65333333333336,5.593421824815456,3288.0,600.8100000000001,219495.92,5.472611973835322,0.18272810218978103,24388.435555555556,1999.327574441171,66.75666666666666,365.33333333333337,12.198319008515817,1.0,1022.97,220.01
11,1116.0,2067.8,1987.44,101.45454545454545,187.9818181818182,180.67636363636365,5.202226882385435,12276.0,22745.800000000003,2307664.8000000003,0.5397040332720766,1.8528673835125449,19071.609917355374,54.75542737560341,187.9818181818182,101.45454545454547,348.3053796024764,1.0,1990.31,2.869999999999891
10,831.0,39.86,982.64,83.1,3.9859999999999998,98.264,4.597782967554074,8310.0,398.6,33123.659999999996,20.847967887606625,0.047966305655836344,331.23659999999995,1732.4661314601105,3.9859999999999998,83.10000000000001,0.19119369434416367,1.0000000000000002,1182.58,199.93999999999994
14,124.0,1064.64,1761.68,8.857142857142858,76.0457142857143,125.83428571428571,4.8428813975222775,1736.0,14904.960000000001,132015.36000000002,0.1164712954613766,8.585806451612903,673.5477551020409,1.0316029026579072,76.0457142857143,8.857142857142858,652.9137843317974,0.9999999999999999,1395.67,366.01
4,10.0,1262.73,1261.41,2.5,315.6825,315.3525,5.7568570982011495,40.0,5050.92,12627.3,0.007919349346257711,126.273,789.20625,0.019798373365644276,315.6825,2.5,39862.176322499996,0.9999999999999999,1042.84,218.57000000000016
5,955.0,106.86,897.78,191.0,21.372,179.55599999999998,5.19604097896305,4775.0,534.3,102051.3,8.936926820138499,0.11189528795811518,4082.052,1706.9530226464533,21.372,191.0,2.3914260942408374,1.0,1053.23,155.45000000000005
7,1176.0,2489.13,1921.16,168.0,355.59000000000003,274.4514285714286,5.6184113102237685,8232.0,17423.91,2927216.8800000004,0.4724542309963722,2.116607142857143,59739.12,79.37231080739053,355.59000000000003,168.0,752.6443339285715,1.0,2008.84,87.67999999999984
6,803.0,465.6,1012.0,133.83333333333334,77.60000000000001,168.66666666666666,5.133835727882413,4818.0,2793.6000000000004,373876.80000000005,1.724656357388316,0.5798256537982566,10385.466666666669,230.81650916380298,77.60000000000001,133.83333333333334,44.994470734744716,1.0,1178.13,166.1300000000001
9,868.0,62.12,1022.81,96.44444444444444,6.902222222222222,113.64555555555555,4.741845243228101,7812.0,559.0799999999999,53920.159999999996,13.972955569864778,0.07156682027649769,665.6809876543209,1347.613937182514,6.902222222222221,96.44444444444444,0.49397009728622626,0.9999999999999999,1196.49,173.68000000000006
1,181.0,128.05,225.12,181.0,128.05,225.12,5.42106583180709,181.0,128.05,23177.050000000003,1.4135103475204998,0.7074585635359116,23177.050000000003,255.84537290121045,128.05,181.0,90.59006906077349,1.0,294.96,69.83999999999997
3,70.0,631.88,564.16,23.333333333333332,210.62666666666667,188.0533333333333,5.242029162201248,210.0,1895.6399999999999,44231.6,0.11078052794834463,9.026857142857143,4914.622222222222,2.5848789854613745,210.62666666666667,23.333333333333336,1901.2968304761905,1.0,670.47,106.31000000000006
8,1090.0,419.76,1189.47,136.25,52.47,148.68375,5.008524735099356,8720.0,3358.08,457538.39999999997,2.596721936344578,0.3851009174311927,7149.037499999999,353.8033638269487,52.470000000000006,136.25,20.20624513761468,1.0,1448.38,258.9100000000001
14,1184.0,2269.89,1943.24,84.57142857142857,162.135,138.80285714285714,4.940233266950363,16576.0,31778.46,2687549.76,0.5216111793963585,1.9171368243243243,13711.98857142857,44.113402600377746,162.135,84.57142857142858,310.8349790118243,1.0000000000000002,2119.0,175.76
1,735.0,1676.9,1365.21,735.0,1676.9,1365.21,7.219795761843498,735.0,1676.9,1232521.5,0.43830878406583573,2.281496598639456,1232521.5,322.15695628838927,1676.9,735.0,3825.8416462585037,1.0,1248.55,116.66000000000008
2,547.0,119.09,509.52,273.5,59.545,254.76,5.544239504751586,1094.0,238.18,65142.23,4.593164833319338,0.2177148080438757,16285.5575,1256.230581912839,59.545,273.5,12.963828244972579,0.9999999999999999,568.63,59.110000000000014
11,265.0,218.66,949.34,24.09090909090909,19.87818181818182,86.30363636363637,4.469392115627969,2915.0,2405.2599999999998,57944.9,1.2119271929022226,0.8251320754716981,478.88347107438017,29.19642782900809,19.878181818181815,24.09090909090909,16.402125420240136,1.0,1021.19,71.85000000000002
10,223.0,886.32,1305.54,22.3,88.632,130.554,4.879417413713499,2230.0,8863.2,197649.36000000002,0.25160213015615124,3.974529147982063,1976.4936000000002,5.610727502482173,88.632,22.299999999999997,352.27046744394625,0.9999999999999999,1207.16,98.37999999999988
12,959.0,1947.82,1833.24,79.91666666666667,162.31833333333333,152.77,5.035457979527601,11508.0,23373.84,1867959.38,0.4923452885790268,2.031094890510949,12971.94013888889,39.34659431227389,162.31833333333336,79.91666666666667,329.6839374695864,1.0,1936.22,102.98000000000002
11,498.0,1578.39,1793.52,45.27272727272727,143.49,163.0472727272727,5.100154634625657,5478.0,17362.29,786038.2200000001,0.31551137551555697,3.1694578313253015,6496.183636363637,14.284060455158851,143.49,45.27272727272727,454.78550421686754,1.0,1626.16,167.3599999999999
14,127.0,988.4,1688.9,9.071428571428571,70.6,120.63571428571429,4.8010306294173,1778.0,13837.6,125526.8,0.1284904896802914,7.782677165354331,640.4428571428571,1.1655922992426433,70.6,9.071428571428571,549.4570078740157,1.0,1370.15,318.75
3,621.0,214.08,779.66,207.0,71.36,259.88666666666666,5.564086085687927,1863.0,642.24,132943.68000000002,2.9007847533632285,0.34473429951690826,14771.52,600.4624439461883,71.36000000000001,206.99999999999997,24.600239613526572,1.0,759.9,19.75999999999999
6,1193.0,2241.5,1839.47,198.83333333333334,373.5833333333333,306.5783333333333,5.728729797352624,7158.0,13449.0,2674109.5,0.5322328797680125,1.8788767812238056,74280.81944444444,105.82563759387315,373.58333333333337,198.83333333333331,701.9170508521934,1.0,1915.46,75.99000000000001
4,448.0,2055.97,1497.46,112.0,513.9925,374.365,5.927898885922002,1792.0,8223.88,921074.5599999999,0.21790201218889382,4.58921875,57567.159999999996,24.405025365156106,513.9925,112.0,2358.824018359375,1.0,1547.16,49.700000000000045
8,466.0,2064.63,1558.12,58.25,258.07875,194.765,5.2769149602876,3728.0,16517.04,962117.5800000001,0.2257063008868417,4.430536480686696,15033.087187500001,13.14739202665853,258.07875,58.25,1143.4273167650217,1.0000000000000002,1691.95,133.83000000000015
12,229.0,1216.16,1696.65,19.083333333333332,101.34666666666668,141.38750000000002,4.958552214226031,2748.0,14593.920000000002,278500.64,0.18829759242204971,5.310742358078603,1934.0322222222223,3.593345722054115,101.34666666666666,19.083333333333332,538.2260355167396,0.9999999999999999,1418.64,278.01
13,658.0,559.48,1573.12,50.61538461538461,43.03692307692308,121.00923076923075,4.8040967039139035,8554.0,7273.24,368137.84,1.1760920855079717,0.8502735562310031,2178.3304142011834,59.528353251095794,43.03692307692308,50.61538461538462,36.59315763385551,1.0,1479.14,93.97999999999979
13,1034.0,2477.98,1842.24,79.53846153846153,190.61384615384617,141.71076923076924,4.96081998926503,13442.0,32213.74,2562231.32,0.417275361383062,2.3964990328820117,15161.132071005917,33.189440282314315,190.61384615384614,79.53846153846153,456.8058979616129,1.0,2097.09,254.85000000000014
4,842.0,2464.29,1611.66,210.5,616.0725,402.915,6.001204459785194,3368.0,9857.16,2074932.18,0.34168056519321993,2.926710213776722,129683.26125,71.9237589731728,616.0725,210.49999999999997,1803.0656781769596,0.9999999999999999,1818.85,207.18999999999983
13,837.0,1218.93,1921.68,64.38461538461539,93.76384615384616,147.82153846153847,5.0027478596494435,10881.0,15846.09,1020244.41,0.6866678152149835,1.4563082437275987,6036.949171597634,44.21084317961086,93.76384615384616,64.38461538461539,136.54906211745245,1.0,1745.74,175.94000000000005
11,927.0,1306.37,1804.68,84.27272727272727,118.76090909090908,164.06181818181818,5.106320059382061,10197.0,14370.07,1211004.99,0.7095998836470526,1.409244875943905,10008.305702479338,59.799917467347065,118.76090909090907,84.27272727272728,167.36320259880353,1.0,1735.06,69.62000000000012
4,1047.0,1657.68,1605.84,261.75,414.42,401.46,5.997595713038222,4188.0,6630.72,1735590.96,0.6316056174895034,1.5832664756446992,108474.435,165.3227703778775,414.42,261.75,656.1372928366762,1.0,1596.37,9.470000000000027
4,262.0,1681.28,1435.34,65.5,420.32,358.835,5.885645593049995,1048.0,6725.12,440495.36,0.1558336505519604,6.417099236641222,27530.96,10.207104111153408,420.32,65.5,2697.2351511450383,1.0,1315.98,119.3599999999999
7,1126.0,1103.75,2014.72,160.85714285714286,157.67857142857142,287.81714285714287,5.665793764180625,7882.0,7726.25,1242822.5,1.020158550396376,0.9802397868561279,25363.724489795917,164.09978967804562,157.67857142857144,160.85714285714283,154.56280924892158,1.0,1611.72,403.0
5,781.0,672.91,1125.36,156.2,134.582,225.07199999999997,5.420853532605953,3905.0,3364.5499999999997,525542.71,1.1606306935548587,0.8616005121638924,21021.708399999996,181.29051433326893,134.582,156.2,115.95592012804097,1.0,1183.33,57.97000000000003
5,831.0,591.65,1090.31,166.2,118.33,218.06199999999998,5.389354794772666,4155.0,2958.25,491661.14999999997,1.4045466069466745,0.7119735258724428,19666.446,233.4356460745373,118.32999999999998,166.2,84.24782731648615,0.9999999999999999,1181.05,90.74000000000001
7,1089.0,1026.25,2132.85,155.57142857142858,146.60714285714286,304.6928571428571,5.7225808630459785,7623.0,7183.75,1117586.25,1.0611449451887942,0.9423783287419651,22807.882653061228,165.083835044371,146.60714285714286,155.57142857142858,138.15939426734883,1.0,1571.15,561.6999999999998
1,793.0,2171.07,1421.36,793.0,2171.07,1421.36,7.26007274287941,793.0,2171.07,1721658.5100000002,0.36525768399913405,2.7377931904161414,1721658.5100000002,289.6493434113133,2171.07,793.0,5943.940661916773,1.0,1520.66,99.30000000000018
9,368.0,495.12,847.33,40.888888888888886,55.013333333333335,94.14777777777778,4.555431238532778,3312.0,4456.08,182204.16,0.7432541606075295,1.3454347826086956,2249.434074074074,30.390836789285647,55.01333333333333,40.88888888888889,74.01685217391305,1.0,1088.76,241.42999999999995
6,818.0,1130.38,1704.06,136.33333333333334,188.39666666666668,284.01,5.652524267372389,4908.0,6782.280000000001,924650.8400000001,0.7236504538296855,1.3818826405867972,25684.745555555557,98.65767853878046,188.3966666666667,136.33333333333331,260.342083211084,1.0,1421.19,282.8699999999999
11,667.0,1915.95,1732.2,60.63636363636363,174.17727272727274,157.47272727272727,5.06558251083204,7337.0,21075.45,1277938.6500000001,0.3481301704115452,2.872488755622189,10561.476446280993,21.109347605863693,174.1772727272727,60.63636363636364,500.3222573940303,1.0,1797.04,64.83999999999992
2,267.0,2116.93,1349.04,133.5,1058.465,674.52,6.515482764659955,534.0,4233.86,565220.3099999999,0.12612604101222052,7.9285767790262165,141305.07749999998,16.83782647513144,1058.465,133.5,8392.121020411983,0.9999999999999999,1418.79,69.75
10,1083.0,2105.36,1844.58,108.3,210.536,184.458,5.222828441317383,10830.0,21053.600000000002,2280104.8800000004,0.5144013375384732,1.9440073868882735,22801.0488,55.70966485541664,210.536,108.29999999999998,409.28353920590956,1.0,1962.17,117.59000000000015
13,529.0,1767.79,2015.18,40.69230769230769,135.98384615384614,155.01384615384615,5.049944760707282,6877.0,22981.27,935160.91,0.2992436884471572,3.3417580340264648,5533.496508875739,12.176916245272782,135.98384615384614,40.69230769230769,454.4251103824341,1.0,1761.32,253.86000000000013
9,1155.0,1346.4,2248.12,128.33333333333334,149.60000000000002,249.7911111111111,5.524620365989973,10395.0,12117.6,1555092.0,0.8578431372549019,1.1657142857142857,19198.66666666667,110.08986928104575,149.60000000000002,128.33333333333334,174.39085714285716,0.9999999999999999,1774.47,473.64999999999986
7,1185.0,1768.01,2072.18,169.28571428571428,252.57285714285715,296.0257142857143,5.693818715141441,8295.0,12376.07,2095091.85,0.6702450777993337,1.4919915611814345,42756.97653061224,113.46291674174435,252.57285714285712,169.2857142857143,376.83657144062687,1.0,1819.09,253.08999999999992
5,763.0,1420.94,1777.14,152.6,284.188,355.428,5.876132255922608,3815.0,7104.700000000001,1084177.22,0.5369684856503442,1.8623066841415465,43367.0888,81.94139091024252,284.188,152.6,529.2452119528178,1.0,1451.89,325.25
7,368.0,1231.69,1550.04,52.57142857142857,175.9557142857143,221.43428571428572,5.404631712879007,2576.0,8621.83,453261.92000000004,0.2987764778475103,3.346983695652174,9250.243265306122,15.7071062639834,175.95571428571427,52.57142857142857,588.9209068711181,1.0,1289.48,260.55999999999995
6,659.0,322.1,972.58,109.83333333333333,53.68333333333334,162.09666666666666,5.09434307205863,3954.0,1932.6000000000001,212263.90000000002,2.045948463210183,0.48877086494688926,5896.219444444445,224.71333954258512,53.68333333333334,109.83333333333334,26.238849266565506,1.0,1035.8,63.219999999999914
14,1138.0,518.18,1696.86,81.28571428571429,37.012857142857136,121.2042857142857,4.805694117434178,15932.0,7254.5199999999995,589688.84,2.1961480566598484,0.45534270650263614,3008.616530612245,178.5154634627791,37.01285714285714,81.28571428571429,16.853534546823997,1.0,1799.31,102.45000000000005
6,172.0,1977.78,1603.89,28.666666666666668,329.63,267.315,5.592161663434966,1032.0,11866.68,340178.16,0.08696619442000628,11.498720930232558,9449.393333333333,2.4930309067068466,329.63,28.666666666666668,3790.323380232558,1.0,1497.04,106.85000000000014
6,628.0,311.47,903.3,104.66666666666667,51.91166666666667,150.54999999999998,5.020915603503812,3768.0,1868.8200000000002,195603.16,2.016245545317366,0.49597133757961787,5433.421111111112,211.03370040988432,51.91166666666667,104.66666666666667,25.74669875265393,1.0,1012.39,109.09000000000003
2,500.0,1246.48,1264.53,250.0,623.24,632.265,6.450888975928525,1000.0,2492.96,623240.0,0.4011295808998139,2.49296,155810.0,100.28239522495348,623.24,250.0,1553.7123904,1.0,1079.92,184.6099999999999
8,7.0,2075.6,1422.12,0.875,259.45,177.765,5.186072094137275,56.0,16604.8,14529.199999999999,0.003372518789747543,296.5142857142857,227.01874999999998,0.0029509539410291,259.45,0.875,76930.63142857142,0.9999999999999999,1637.85,215.73000000000002
5,942.0,2092.87,1696.72,188.4,418.57399999999996,339.344,5.8299568708271545,4710.0,10464.349999999999,1971483.5399999998,0.4500996239613545,2.2217303609341825,78859.3416,84.79876915431919,418.574,188.39999999999998,929.9585640976644,1.0,1755.86,59.13999999999987
12,81.0,2485.34,1589.65,6.75,207.11166666666668,132.47083333333333,4.893882977066879,972.0,29824.08,201312.54,0.03259111429422131,30.683209876543213,1398.00375,0.21999002148599386,207.11166666666668,6.75,6354.850736213993,1.0,1847.47,257.81999999999994
4,166.0,791.52,866.18,41.5,197.88,216.545,5.382405725680323,664.0,3166.08,131392.32,0.20972306448352537,4.768192771084337,8212.02,8.703507176066303,197.87999999999997,41.5,943.5299855421686,0.9999999999999999,851.39,14.789999999999964
3,213.0,1724.85,1344.71,71.0,574.9499999999999,448.2366666666667,6.107549846128448,639.0,5174.549999999999,367393.05,0.12348899904339508,8.097887323943661,40821.45,8.767718932081051,574.9499999999999,71.0,4655.880316901407,0.9999999999999999,1272.15,72.55999999999995
11,1004.0,167.15,1175.65,91.27272727272727,15.195454545454545,106.87727272727274,4.680994217337145,11044.0,1838.65,167818.6,6.006580915345498,0.16648406374501992,1386.9305785123966,548.2370217278981,15.195454545454545,91.27272727272727,2.529801023180007,1.0,1471.09,295.4399999999998
5,116.0,478.1,624.04,23.2,95.62,124.80799999999999,4.83475693524916,580.0,2390.5,55459.600000000006,0.24262706546747542,4.121551724137931,2218.384,5.628947918845429,95.62,23.2,394.102775862069,1.0,725.46,101.42000000000007
13,112.0,2299.56,1807.67,8.615384615384615,176.88923076923078,139.05153846153846,4.942010486733525,1456.0,29894.28,257550.72,0.048704969646367134,20.531785714285714,1523.9687573964497,0.41961204618408604,176.88923076923075,8.615384615384617,3631.8517813186813,1.0,1804.89,2.7799999999999727
1,43.0,2149.22,1134.47,43.0,2149.22,1134.47,7.034801941117337,43.0,2149.22,92416.45999999999,0.020007258447250632,49.98186046511628,92416.45999999999,0.8603121132317771,2149.22,43.0,107422.01414883719,1.0,1216.48,82.00999999999999
2,660.0,1944.4,1531.2,330.0,972.2,765.6,6.6419651529464545,1320.0,3888.8,1283304.0,0.3394363299732565,2.9460606060606063,320826.0,112.01398889117465,972.2,330.0,2864.1601212121213,1.0,1443.64,87.55999999999995
10,888.0,298.68,1171.54,88.8,29.868000000000002,117.154,4.771988858328566,8880.0,2986.8,265227.84,2.9730815588589796,0.33635135135135136,2652.2784,264.0096424266774,29.868,88.80000000000001,10.046142162162162,1.0,1391.4,219.86000000000013
10,860.0,2380.76,1759.97,86.0,238.07600000000002,175.997,5.176132783277648,8600.0,23807.600000000002,2047453.6,0.3612291873183353,2.768325581395349,20474.536,31.065710109376838,238.07600000000002,86.0,659.0718811162792,1.0,1966.63,206.66000000000008
10,1187.0,1981.09,2013.21,118.7,198.10899999999998,201.321,5.30985554501458,11870.0,19810.899999999998,2351553.83,0.5991651060779672,1.668989048020219,23515.538299999997,71.12089809145472,198.109,118.7,330.6417513142375,1.0,1968.4,44.809999999999945
12,1139.0,124.65,1314.3,94.91666666666667,10.387500000000001,109.52499999999999,4.7052417397123065,13668.0,1495.8000000000002,141976.35,9.13758523866827,0.10943810359964883,985.9468750000002,867.30913223693,10.387500000000001,94.91666666666667,1.1367883011413522,1.0,1589.57,275.27
5,966.0,359.51,927.98,193.2,71.902,185.596,5.228945851956261,4830.0,1797.55,347286.66,2.6869906261300103,0.37216356107660453,13891.4664,519.126588968318,71.90199999999999,193.2,26.75930436853002,0.9999999999999999,1174.76,246.77999999999997
10,796.0,1352.08,2000.19,79.6,135.208,200.019,5.30339943095483,7960.0,13520.8,1076255.68,0.5887225607952192,1.6985929648241205,10762.556799999998,46.86231583929945,135.20799999999997,79.6,229.6633575879397,1.0,1649.97,350.22
9,72.0,1281.32,1515.54,8.0,142.36888888888888,168.39333333333332,5.132223426858733,648.0,11531.88,92255.04,0.056192051946430246,17.79611111111111,1138.951111111111,0.44953641557144197,142.36888888888888,8.0,2533.612565432098,1.0,1257.81,257.73
10,215.0,2440.91,1638.66,21.5,244.09099999999998,163.866,5.105133022739377,2150.0,24409.1,524795.65,0.0880819038801103,11.353069767441859,5247.956499999999,1.8937609334223713,244.09099999999998,21.5,2771.1821526046506,1.0,1814.69,176.02999999999997
7,671.0,1297.02,1703.2,95.85714285714286,185.28857142857143,243.31428571428572,5.4984554526665415,4697.0,9079.14,870300.42,0.5173397480378098,1.9329657228017882,17761.23306122449,49.590710133338625,185.28857142857143,95.85714285714286,358.15645739833934,1.0,1455.6,247.60000000000014
5,230.0,333.69,538.36,46.0,66.738,107.672,4.688334171248828,1150.0,1668.45,76748.7,0.6892624891366238,1.4508260869565217,3069.948,31.706074500284696,66.738,46.0,96.82523139130434,1.0,722.72,184.36
5,467.0,1243.31,1549.82,93.4,248.66199999999998,309.964,5.7396771498520245,2335.0,6216.549999999999,580625.77,0.37561026614440485,2.6623340471092076,23225.0308,35.08199885788741,248.662,93.39999999999999,662.0213088222697,1.0,1251.41,298.40999999999985
13,247.0,2339.61,1705.9,19.0,179.97,131.22307692307692,4.884490472872574,3211.0,30414.93,577883.67,0.10557315108073567,9.472105263157895,3419.43,2.0058898705339776,179.97,19.0,1704.6947842105262,0.9999999999999999,1852.69,146.78999999999996
14,777.0,1248.61,1837.25,55.5,89.18642857142856,131.23214285714286,4.88455903596675,10878.0,17480.539999999997,970169.97,0.6222919886914249,1.6069626769626768,4949.846785714285,34.53720537237408,89.18642857142856,55.5,143.31926200588342,0.9999999999999999,1761.75,75.5
11,740.0,1171.99,902.09,67.27272727272727,106.54454545454546,82.00818181818182,4.418939179060964,8140.0,12891.89,867272.6,0.6314047048183005,1.5837702702702703,7167.54214876033,42.476316505958394,106.54454545454544,67.27272727272727,168.74208355036856,1.0,1609.83,707.7399999999999
6,884.0,1798.31,1897.87,147.33333333333334,299.7183333333333,316.31166666666667,5.75988446648133,5304.0,10789.86,1589706.04,0.491572643203897,2.034287330316742,44158.50111111111,72.4250360987075,299.7183333333333,147.33333333333331,609.7132081636499,0.9999999999999999,1676.74,221.12999999999988
5,789.0,1853.31,1792.88,157.8,370.662,358.576,5.88492555954706,3945.0,9266.55,1462261.5899999999,0.4257247843048384,2.34893536121673,58490.4636,67.1793709633035,370.662,157.8,870.6610788593155,1.0,1620.79,172.09000000000015
4,825.0,874.99,784.52,206.25,218.7475,196.13,5.2838634095778865,3300.0,3499.96,721866.75,0.942867918490497,1.0605939393939394,45116.671875,194.46650818866502,218.7475,206.25,232.00227275757575,1.0,1219.79,435.27
2,301.0,769.23,731.28,150.5,384.615,365.64,5.904380440200868,602.0,1538.46,231538.23,0.3913003913003913,2.5555813953488373,57884.5575,58.890708890708886,384.615,150.5,982.914938372093,1.0,776.27,44.99000000000001
12,1007.0,1353.77,1925.32,83.91666666666667,112.81416666666667,160.44333333333333,5.084154203897923,12084.0,16245.24,1363246.39,0.7438486596689246,1.344359483614697,9466.988819444445,62.42130002388392,112.81416666666667,83.91666666666667,151.66279484442236,0.9999999999999999,1819.55,105.76999999999998
5,865.0,644.79,1202.46,173.0,128.958,240.49200000000002,5.486836346249944,4325.0,3223.95,557743.35,1.341522045937437,0.745421965317919,22309.734,232.0833139471766,128.958,173.0,96.12812580346821,1.0,1219.48,17.019999999999982
14,81.0,1251.97,1682.62,5.785714285714286,89.42642857142857,120.18714285714285,4.797335985971341,1134.0,17527.58,101409.57,0.0646980358954288,15.45641975308642,517.3957653061225,0.3743243505378381,89.42642857142857,5.785714285714286,1382.2124170194004,1.0,1444.39,238.2299999999998
8,1159.0,2175.27,1752.18,144.875,271.90875,219.0225,5.393729813850135,9272.0,17402.16,2521137.93,0.5328074216074327,1.8768507333908542,39392.78015625,77.19047520537681,271.90875,144.875,510.3321368528904,1.0,1949.37,197.18999999999983
11,496.0,373.98,1152.99,45.09090909090909,33.99818181818182,104.81727272727272,4.661713764390817,5456.0,4113.780000000001,185494.08000000002,1.3262741323065403,0.753991935483871,1533.0089256198348,59.80290632945855,33.99818181818182,45.090909090909086,25.63435491202346,1.0,1224.09,71.09999999999991
1,752.0,1632.35,1362.39,752.0,1632.35,1362.39,7.217729524297122,752.0,1632.35,1227527.2,0.46068551474867525,2.1706781914893614,1227527.2,346.4355070910038,1632.3499999999997,752.0,3543.3065458776587,0.9999999999999999,1230.56,131.83000000000015
5,1014.0,1853.57,1749.31,202.8,370.714,349.86199999999997,5.860392983764106,5070.0,9267.85,1879519.98,0.5470524447417686,1.8279783037475346,75180.79920000001,110.94223579363069,370.71400000000006,202.8,677.6571488954635,1.0,1700.31,49.0
9,686.0,145.66,972.95,76.22222222222223,16.184444444444445,108.10555555555555,4.6923158132250125,6174.0,1310.94,99922.76,4.709597693258273,0.212332361516035,1233.6143209876545,358.9760019527973,16.184444444444445,76.22222222222223,3.436481308713962,1.0,1147.92,174.97000000000003
5,654.0,1272.89,1724.68,130.8,254.57800000000003,344.93600000000004,5.846253786850195,3270.0,6364.450000000001,832470.06,0.5137914509501998,1.9463149847094803,33298.80240000001,67.20392178428615,254.57800000000003,130.79999999999998,495.48897617737015,0.9999999999999999,1347.96,376.72
