trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_miles_per_day,log1p_receipts_per_day,log1p_reimbursement_per_day,log1p_miles_per_day_x_log1p_receipts_per_day,log1p_miles_per_day_x_miles_per_day,log1p_miles_per_day_x_receipts_per_day,log1p_miles_per_day_x_trip_duration_days,log1p_receipts_per_day_x_miles_per_day,log1p_receipts_per_day_x_receipts_per_day,log1p_receipts_per_day_x_trip_duration_days,miles_per_day_x_receipts_per_day,miles_per_day_x_trip_duration_days,receipts_per_day_x_trip_duration_days
4,362.0,646.43,788.53,90.5,161.6075,197.1325,4.516338972281476,5.091339321511218,5.288935998804656,22.99421419885024,408.72867699147355,729.8742504629786,18.065355889125904,460.76620859676524,822.7986194011241,20.365357286044873,14625.478749999998,362.0,646.43
2,622.0,1871.56,1494.23,311.0,935.78,747.115,5.7430031878094825,6.842448462781483,6.617556709472693,39.296203334176155,1786.073991408749,5374.187523088357,11.486006375618965,2128.001471925041,6403.026422501656,13.684896925562967,291027.58,622.0,1871.56
1,140.0,255.99,150.34,140.0,255.99,150.34,4.948759890378168,5.54903717363235,5.019528961266375,27.460852595089207,692.8263846529436,1266.8330443379075,4.948759890378168,776.865204308529,1420.4980260781451,5.54903717363235,35838.6,140.0,255.99
8,123.0,612.55,851.24,15.375,76.56875,106.405,2.7957557815213154,4.3511646398956945,4.67660673592594,12.1647936983395,42.984745140890226,214.06752549636022,22.366046252170523,66.8991563383963,333.16323752101346,34.809317119165556,1177.24453125,123.0,612.55
4,87.0,2463.92,1413.52,21.75,615.98,353.38,3.1245651453969594,6.424836608469154,5.870369783729923,20.07482053169313,67.95929191238386,1924.6696382616192,12.498260581587838,139.7401962342041,3957.5708540848295,25.699346433876617,13397.565,87.0,2463.92
10,164.0,1144.9,1516.43,16.4,114.49000000000001,151.643,2.856470206220483,4.749183946126996,5.028101861594887,13.565902445972387,46.84611138201592,327.03727391018316,28.56470206220483,77.88661671648272,543.7340699920798,47.49183946126996,1877.636,164.0,1144.9
1,989.0,2196.84,1439.17,989.0,2196.84,1439.17,6.897704943128636,7.6952303388654055,7.2725164411575935,53.07942834690535,6821.830188754221,15153.154127262713,6.897704943128636,7610.582805137886,16905.18981763308,7.6952303388654055,2172674.7600000002,989.0,2196.84
4,470.0,1968.63,1501.1,117.5,492.1575,375.275,4.774912960575186,6.2008285956388125,5.930320259038426,29.608416827620996,561.0522728675844,2350.009225394282,19.099651842300744,728.5973599875605,3051.784299558109,24.80331438255525,57828.506250000006,470.0,1968.63
1,37.0,1397.17,1092.94,37.0,1397.17,1092.94,3.6375861597263857,7.2429195176897805,6.997541136870959,26.346743793560453,134.59068790987627,5082.326254784914,3.6375861597263857,267.9880221545219,10119.58986253063,7.2429195176897805,51695.29,37.0,1397.17
8,488.0,439.7,1030.13,61.0,54.9625,128.76625,4.127134385045092,4.024681823567084,4.865734755051802,16.610402742909695,251.7551974877506,226.83762363804084,33.01707508036073,245.5055912375921,221.20657472780584,32.19745458853667,3352.7125,488.0,439.7
12,757.0,897.4,1780.07,63.083333333333336,74.78333333333333,148.33916666666667,4.160184319717644,4.32787839160291,5.006220005483956,18.00477182239124,262.43829416885467,311.1124507095511,49.92221183661172,273.01699520361694,323.65317238537097,51.93454069923492,4717.581944444444,757.0,897.4
14,958.0,1727.76,2065.16,68.42857142857143,123.41142857142857,147.51142857142855,4.24029847484518,4.823594045630577,5.00066191535844,20.453478474959628,290.1575670644059,523.3012923498935,59.364178647832524,330.0716496938638,595.286632019906,67.53031663882807,8444.867755102041,958.0,1727.76
2,456.0,2390.7,1342.39,228.0,1195.35,671.195,5.43372200355424,7.087030533839686,6.51054847700092,38.50895375158545,1238.8886168103668,6495.199596948561,10.86744400710848,1615.8429617154484,8471.481948625267,14.174061067679371,272539.8,456.0,2390.7
5,733.0,41.18,771.83,146.6,8.236,154.366,4.994505912166372,2.2231088914922488,5.0457836237766855,11.103330501947665,732.1945667235901,41.134750692602246,24.97252956083186,325.90776349276365,18.30952483033016,11.115544457461244,1207.3976,733.0,41.18000000000001
5,291.0,1279.7,1477.12,58.2,255.94,295.424,4.0809215418899605,5.548842594603464,5.691790861803823,22.644391276873858,237.5096337379957,1044.4710594313165,20.404607709449802,322.9426390059216,1420.1707736628105,27.74421297301732,14895.708,291.0,1279.7
10,478.0,2091.79,1568.41,47.8,209.179,156.841,3.8877303128591016,5.3479595485995075,5.061588197223941,20.791424449034583,185.83350895466504,813.231539113554,38.877303128591016,255.63246642305646,1118.6808304164963,53.47959548599508,9998.7562,478.0,2091.79
8,817.0,1455.73,1847.26,102.125,181.96625,230.9075,4.6359418446548455,5.209301709603304,5.44633858526503,24.15001977698198,473.4455608853761,843.5849526899248,37.087534757238764,531.9999370932375,947.9170972151022,41.67441367682643,18583.30328125,817.0,1455.73
6,1043.0,1404.35,1807.42,173.83333333333334,234.0583333333333,301.2366666666667,5.163833139168243,5.459833710291301,5.711210374929368,28.193670247550124,897.6463273587462,1208.6381781651535,30.982998835009454,949.1010933056378,1277.9195785079312,32.75900226174781,40687.14027777778,1043.0,1404.35
2,958.0,1855.58,1549.54,479.0,927.79,774.77,6.173786103901937,6.833882663745188,6.653856084497924,42.19092982512639,2957.243543769028,5727.977009339177,12.347572207803873,3273.429795933945,6340.407996596147,13.667765327490375,444411.41,958.0,1855.58
9,524.0,474.75,935.4,58.22222222222222,52.75,103.93333333333334,4.081296846829625,3.984343667007772,4.653325227875139,16.261289244844406,237.62217197096928,215.28840867026273,36.731671621466624,231.9773423902303,210.17412843466,35.85909300306995,3071.222222222222,524.0,474.75
6,45.0,81.59,522.58,7.5,13.598333333333334,87.09666666666668,2.1400661634962708,2.6809073669469425,4.478434696433682,5.737319143471033,16.05049622622203,29.101333046610126,12.840396980977625,20.10680525210207,36.45587201153351,16.085444201681653,101.98750000000001,45.0,81.59
8,342.0,2259.06,1502.02,42.75,282.3825,187.7525,3.7784916128036232,5.64679757517353,5.240436633074532,21.336377276993023,161.5305164473549,1066.979907852519,30.227932902428986,241.40059633866844,1594.5568162714394,45.17438060138824,12071.851875,342.0,2259.06
12,379.0,1897.29,1682.98,31.583333333333332,158.1075,140.24833333333333,3.4838009101973655,5.0695800743960975,4.950519570546907,17.661407677499554,110.03004541373346,550.8150524090299,41.80561092236839,160.11423734967673,801.538631612581,60.83496089275317,4993.561874999999,379.0,1897.29
6,333.0,1254.68,1585.02,55.5,209.11333333333334,264.17,4.034240638152395,5.347647067680904,5.580371129740966,21.573695118934797,223.90035541745794,843.6135073128413,24.205443828914373,296.7944122562902,1118.2643038129795,32.085882406085425,11605.79,333.0,1254.68
2,634.0,1739.81,1490.51,317.0,869.905,745.255,5.762051382780177,6.769532900869491,6.61506736485187,39.006396412230956,1826.570288341316,5012.43730813739,11.524102765560354,2145.941929575629,5888.850518130875,13.539065801738982,275759.885,634.0,1739.81
5,285.0,974.73,1282.84,57.0,194.946,256.568,4.060443010546419,5.277839111066527,5.551283762911323,21.430364929318603,231.44525160114588,791.5671231339822,20.302215052732095,300.83682933079206,1028.8936233459751,26.389195555332634,11111.922,285.0,974.73
12,33.0,1249.13,1707.38,2.75,104.09416666666668,142.28166666666667,1.3217558399823195,4.654856773646729,4.964812389920053,6.152584124848821,3.6348285599513788,137.58707269975957,15.861070079787833,12.800856127528503,484.5434368054449,55.858281283760746,286.2589583333334,33.0,1249.13
9,118.0,1285.82,1539.77,13.11111111111111,142.86888888888888,171.08555555555554,2.646962509122372,4.968902390997564,5.147991769163784,13.152498340459067,34.704619564048876,378.16859260885866,23.822662582101348,65.14783134863472,709.9015635991652,44.720121518978075,1873.1698765432097,118.0,1285.82
1,420.0,2273.6,1220.35,420.0,2273.6,1220.35,6.042632833682381,7.7295594917503445,7.107712083321011,46.70688997475193,2537.9057901466,13738.53001066026,6.042632833682381,3246.4149865351446,17573.92646044358,7.7295594917503445,954912.0,420.0,2273.6
11,312.0,2072.39,1586.22,28.363636363636363,188.3990909090909,144.2018181818182,3.379757050424286,5.243856380894053,4.978124624225646,17.72296057473906,95.86219997567066,636.743155793526,37.17732755466715,148.73483553081314,987.937775018275,57.68242018983459,5343.683305785124,312.0,2072.39
10,753.0,2054.02,1779.08,75.3,205.402,177.908,4.334672938290411,5.329825723482942,5.186871707234262,23.103051329385618,326.40087225326795,890.350490870727,43.34672938290411,401.3358769782655,1094.7568632548432,53.298257234829414,15466.770599999998,753.0,2054.02
5,125.0,96.38,570.99,25.0,19.276,114.19800000000001,3.258096538021482,3.009437920610103,4.746652386999974,9.805039270530344,81.45241345053705,62.80306886690209,16.29048269010741,75.23594801525257,58.009925357680345,15.047189603050516,481.9,125.0,96.38
6,597.0,888.84,1395.65,99.5,148.14000000000001,232.60833333333335,4.61015772749913,5.004885462115649,5.453645923833769,23.073311388420514,458.7106938861635,682.9487657517212,27.660946364994782,497.98610348050704,741.4237323578122,30.029312772693892,14739.930000000002,597.0,888.8400000000001
12,1065.0,203.2,1408.25,88.75,16.933333333333334,117.35416666666667,4.497028027368389,2.886661178499629,4.773681541649236,12.981396225229094,399.1112374289445,76.14967459677138,53.964336328420664,256.19117959184206,48.88079595592705,34.639934141995546,1502.8333333333333,1065.0,203.2
1,214.0,540.03,402.81,214.0,540.03,402.81,5.3706380281276624,6.2934747301740925,6.000944470307114,33.79997471493346,1149.3165380193198,2900.305654329781,5.3706380281276624,1346.8035922572558,3398.665158535915,6.2934747301740925,115566.42,214.0,540.03
11,886.0,922.66,1852.24,80.54545454545455,83.87818181818182,168.38545454545454,4.401160589260425,4.441217073461103,5.1321769139827085,19.54650955206753,354.49348018952156,369.16134811700215,48.41276648186468,357.7198479169579,372.52121318178376,48.853387808072135,6756.006280991735,886.0,922.66
10,621.0,978.73,1656.28,62.1,97.873,165.628,4.144720769547168,4.593836198323188,5.115763782837919,19.040168303087718,257.3871597888791,405.65625587789,41.447207695471675,285.27722791586996,449.61253023848536,45.93836198323188,6077.9133,621.0,978.73
4,1000.0,2355.34,1699.56,250.0,588.835,424.89,5.5254529391317835,6.379842836770382,6.054181096963448,35.25152135363176,1381.363234782946,3253.5800814136637,22.101811756527134,1594.9607091925955,3756.674756789688,25.519371347081528,147208.75,1000.0,2355.34
13,534.0,1765.96,1881.36,41.07692307692308,135.84307692307692,144.72,3.7394994449604444,4.9188348454096396,4.981686972140363,18.39398017426144,153.60713104683674,507.9851107555651,48.61349278448578,202.05060057298058,668.1896602768928,63.944852990325316,5580.015621301775,534.0,1765.96
6,475.0,1800.71,1671.23,79.16666666666667,300.11833333333334,278.53833333333336,4.384107800877707,5.707503321489738,5.633139432863031,25.02230983527858,347.07520090281844,1315.7511263530826,26.304646805266238,451.84401295127094,1712.9263843399644,34.245019928938426,23759.36805555556,475.0,1800.71
11,623.0,2265.21,1739.18,56.63636363636363,205.92818181818183,158.10727272727274,4.054153681638855,5.332371785326826,5.069578645972613,21.618254705349905,229.6125221510006,834.8644964713774,44.59569049802741,302.00614747805565,1098.0856265309255,58.656089638595084,11663.023388429752,623.0,2265.21
1,620.0,973.91,1112.02,620.0,973.91,1112.02,6.431331081933479,6.882345159044922,7.014832320566028,44.26264033796002,3987.425270798757,6263.537654005834,6.431331081933479,4267.053998607852,6702.78477384544,6.882345159044922,603824.2,620.0,973.91
13,1004.0,1757.75,1960.67,77.23076923076923,135.21153846153845,150.82076923076923,4.359663038587023,4.914209107172195,5.022700675304605,21.424295808426354,336.7001300570285,589.4767466212568,56.675619501631296,379.5281495077603,664.4577737024558,63.884718393238536,10442.491124260354,1004.0,1757.75
8,962.0,1929.63,1897.19,120.25,241.20375,237.14875,4.7978545298175925,5.489779314070972,5.472895478440317,26.33916254971433,576.9420072105655,1157.2605045464902,38.38283623854074,660.1459625170344,1324.1553572263463,43.91823451256778,29004.7509375,962.0,1929.63
14,516.0,1464.67,1842.1,36.857142857142854,104.61928571428572,131.57857142857142,3.633819676930909,4.659840984467486,4.887175461589794,16.93302186072705,133.93221094973921,380.1676190150282,50.87347547703273,171.74842485608733,487.5092353371424,65.2377737825448,3855.9679591836734,516.0,1464.67
11,685.0,2272.75,1873.94,62.27272727272727,206.61363636363637,170.35818181818183,4.147454387536049,5.335678834893846,5.143755996338421,22.12948459426372,258.27329595110854,856.9206326611414,45.62199826289654,332.2672729002077,1102.4240065459082,58.692467183832306,12866.394628099175,685.0,2272.75
3,307.0,266.21,540.97,102.33333333333333,88.73666666666666,180.32333333333335,4.637960008811082,4.496879455515052,5.200281809608355,20.856347079122965,474.61790756833403,411.5571113151994,13.913880026433247,460.1806642810403,399.0380932842207,13.490638366545156,9080.718888888889,307.0,266.21
3,375.0,1346.21,1339.93,125.0,448.7366666666667,446.6433333333334,4.836281906951478,6.108662226291504,6.103996784382055,29.543212600691533,604.5352383689348,2170.2170219857167,14.508845720854435,763.5827782864379,2741.1807252186286,18.32598667887451,56092.083333333336,375.0,1346.21
4,1124.0,2177.18,1567.43,281.0,544.295,391.8575,5.641907070938114,6.3013269326253525,5.9734469506957995,35.551500977471754,1585.37588693361,3070.8618091762605,22.567628283752455,1770.672868067724,3429.7807427933158,25.20530773050141,152946.895,1124.0,2177.18
3,779.0,2110.9,1520.73,259.6666666666667,703.6333333333333,506.91,5.563242451877201,6.557677572953531,6.230304266528516,36.481950259578134,1444.5886233374467,3914.4828305558613,16.689727355631604,1702.8102764436003,4614.200529582536,19.673032718860593,182710.12222222224,779.0,2110.9
8,1173.0,671.25,1419.34,146.625,83.90625,177.4175,4.994675274517526,4.441547706626621,5.184126309505394,22.184088510878006,732.3442621261322,419.0844722524862,39.95740219614021,651.2419324841284,372.67361225913993,35.53238165301297,12302.75390625,1173.0,671.25
14,47.0,1667.14,1745.18,3.357142857142857,119.08142857142857,124.6557142857143,1.4718165345580527,4.788170084085124,4.833545740756666,7.047307900032707,4.94109836601632,175.2660155302223,20.605431483812737,16.074570996571488,570.1821338558339,67.03438117719173,399.7733673469388,47.0,1667.14
3,981.0,2008.83,1539.47,327.0,669.61,513.1566666666666,5.793013608384144,6.508187745940033,6.2425280179757845,37.70202017814954,1894.315449941615,3879.059842310107,17.379040825152433,2128.177392922391,4357.947596558905,19.524563237820097,218962.47,981.0,2008.83
5,516.0,1450.67,1547.5,103.2,290.134,309.5,4.646312129319266,5.673783642282263,5.738183901373533,26.362169756269324,479.4994117457483,1348.0531233279162,23.231560646596332,585.5344718835296,1646.1575432699221,28.368918211411316,29941.828800000003,516.0,1450.67
6,471.0,332.51,872.19,78.5,55.41833333333333,145.365,4.375757021660286,4.032794164785404,4.986103501906924,17.64652738347036,343.49692620033244,242.4971612120436,26.254542129961717,316.5743419356542,223.4907312887991,24.196764988712424,4350.339166666667,471.0,332.51
2,941.0,1565.77,1432.79,470.5,782.885,716.395,6.155919102073512,6.664262325917837,6.575626595461404,41.02465975334646,2896.3599375255876,4819.376726226821,12.311838204147024,3135.535424344342,5217.351011026186,13.328524651835673,368347.3925,941.0,1565.77
10,377.0,301.96,837.36,37.7,30.195999999999998,83.736,3.655839600035736,3.4402898814682517,4.439540540874488,12.577147984273882,137.82515292134727,110.39173256267908,36.55839600035736,129.6989285313531,103.88299326081533,34.402898814682516,1138.3892,377.0,301.96
7,273.0,285.83,793.58,39.0,40.832857142857144,113.36857142857143,3.6888794541139363,3.73368208679967,4.739426315927071,13.77310313818855,143.86629871044352,150.62748776705521,25.822156178797552,145.61360138518714,152.45690726713568,26.13577460759769,1592.4814285714285,273.0,285.83
1,458.0,834.7,737.28,458.0,834.7,737.28,6.129050210060545,6.7282696970073905,6.60432315643909,41.23790279978715,2807.1049962077295,5115.918210337538,6.129050210060545,3081.547521229385,5616.086716092069,6.7282696970073905,382292.60000000003,458.0,834.7
11,772.0,932.31,1575.52,70.18181818181819,84.75545454545454,143.2290909090909,4.265237423192433,4.451499693882556,4.9714029445116354,18.986703083677536,299.3421173367781,361.5021365469579,46.917611655116765,312.41434215248483,377.28887996396776,48.966496632708115,5948.291900826446,772.0,932.31
11,36.0,1541.47,1593.24,3.272727272727273,140.13363636363636,144.84,1.452252328911688,4.949707217151061,4.982510130370407,7.188223833538618,4.752825803710979,203.5093997679545,15.974775618028568,16.19904180158529,693.6204712747132,54.44677938866167,458.619173553719,36.0,1541.4699999999998
12,211.0,1048.29,1579.73,17.583333333333332,87.3575,131.64416666666668,2.9222651216721185,4.481391084806247,4.887670104243013,13.095812863701674,51.38316172273475,255.2817753664721,35.06718146006542,78.7977932411765,391.4831216909617,53.77669301767496,1536.0360416666665,211.0,1048.29
7,987.0,2164.1,1839.67,141.0,309.15714285714284,262.81,4.955827057601261,5.737079081484878,5.575229147070429,28.43197174362095,698.7716151217778,1532.129333622127,34.690789403208825,808.9281504893678,1773.6589771773463,40.159553570394145,43591.15714285714,987.0,2164.1
9,662.0,2275.59,1599.27,73.55555555555556,252.84333333333336,177.69666666666666,4.311544559635462,5.536717278820195,5.185689768755072,23.871803261736872,317.13805538651957,1090.145298273429,38.80390103671916,407.25631539766323,1399.922052501161,49.83045550938175,18598.031851851854,662.0,2275.59
12,96.0,1164.37,1553.21,8.0,97.03083333333332,129.43416666666667,2.1972245773362196,4.585282055036578,4.870868629487725,10.074894425345098,17.577796618689757,213.19853175941446,26.366694928034633,36.682256440292626,444.9137388685783,55.023384660438936,776.2466666666666,96.0,1164.37
5,569.0,1856.7,1623.81,113.8,371.34000000000003,324.762,4.743191483885466,5.919807415343751,5.786167053392451,28.078780118700514,539.7751908661661,1761.3367256260292,23.715957419427333,673.6740838661188,2198.261285613749,29.599037076718755,42258.492000000006,569.0,1856.7000000000003
12,128.0,477.17,874.99,10.666666666666666,39.76416666666667,72.91583333333334,2.456735772821304,3.7078034275329754,4.3029270585008685,9.109093319009704,26.205181576760573,97.69005072642847,29.480829273855647,39.549903227018405,147.43771345965916,44.4936411303957,424.1511111111111,128.0,477.17
4,886.0,2401.28,1698.0,221.5,600.32,424.5,5.404927101606295,6.399127238759633,6.053264948013429,34.586816239399,1197.1913530057943,3244.685837636291,21.61970840642518,1417.4066833852587,3841.5240639721833,25.596508955038534,132970.88,886.0,2401.28
13,19.0,807.27,1331.53,1.4615384615384615,62.097692307692306,102.42538461538462,0.9007865453381898,4.144684196892538,4.638850431126005,3.733475759236619,1.3165341816481235,55.93676572732004,11.710225089396467,6.057615364689093,257.3753239711876,53.88089455960299,90.75816568047337,19.0,807.27
8,275.0,2347.09,1454.47,34.375,293.38625,181.80875,3.5660053559634015,5.684892680600957,5.208440524395272,20.272357747100152,122.58143411124193,1046.2169388660175,28.528042847707212,195.4181858956579,1667.8693452139628,45.47914144480766,10085.15234375,275.0,2347.09
9,963.0,588.5,1434.42,107.0,65.38888888888889,159.38,4.68213122712422,4.195529706469446,5.0775459993788825,19.644020652987905,500.98804130229155,306.15935857362257,42.139181044117976,448.92167859223076,274.34102580636323,37.75976735822501,6996.61111111111,963.0,588.5
14,1056.0,2489.69,1894.16,75.42857142857143,177.835,135.29714285714286,4.336356597840693,5.186463593023708,4.914837376319483,22.490355621068904,327.0851833799837,771.1559755769996,60.7089923697697,391.207539588074,922.3347530653712,72.61049030233191,13413.84,1056.0,2489.69
5,728.0,423.16,947.72,145.6,84.632,189.544,4.987707789452551,4.450059045065709,5.24988313902564,22.195594162598017,726.2102541442914,422.1196856369483,24.938538947262753,647.9285969615672,376.6173971020011,22.250295225328543,12322.4192,728.0,423.16
4,286.0,1063.49,418.17,71.5,265.8725,104.5425,4.283586561860629,5.586771016257513,4.659113715398318,23.93141724943313,306.276439173035,1138.88786816829,17.134346247442515,399.4541276624122,1485.3687770199258,22.347084065030053,19009.88375,286.0,1063.49
11,332.0,1352.48,1663.39,30.181818181818183,122.95272727272727,151.21727272727273,3.4398351743675692,4.8199002612462145,5.025308926027004,16.579662455578166,103.82047980818483,422.93711605715,37.83818691804326,145.4733533394312,592.6198823027528,53.018902873708356,3710.9368595041324,332.0,1352.48
12,49.0,1118.38,1494.81,4.083333333333333,93.19833333333334,124.5675,1.6259672143853108,4.54540248857371,4.832843462588698,7.390675422606254,6.639366125406685,151.53743443535367,19.51160657262373,18.560393495009315,423.62393626425546,54.54482986288451,380.5598611111111,49.0,1118.38
2,18.0,2503.46,1206.95,9.0,1251.73,603.475,2.302585092994046,7.133080448835124,6.404360312706674,16.424524708615035,20.723265836946414,2882.214838453437,4.605170185988092,64.19772403951612,8928.69079022039,14.266160897670249,11265.57,18.0,2503.46
14,592.0,1268.36,1930.24,42.285714285714285,90.59714285714286,137.87428571428572,3.767822656454056,4.517400079677712,4.933569104575087,17.02076236847704,159.32507233005722,341.3539674671476,52.749517190356784,191.02148908351467,409.26354036143016,63.24360111548796,3830.9648979591834,592.0,1268.36
3,892.0,171.32,875.39,297.3333333333333,57.10666666666666,291.7966666666667,5.698211429606745,4.062280401968255,5.6794783976872,23.147732616762994,1694.2681984030721,325.4058607067425,17.094634288820238,1207.8513728518942,231.98329282173378,12.186841205904763,16979.715555555555,892.0,171.32
11,741.0,1872.39,1847.08,67.36363636363636,170.21727272727273,167.91636363636363,4.224841051151469,5.142933350716932,5.129403702699077,21.72807594344487,284.6006562639308,719.1409214332273,46.473251562666164,346.44669208011334,875.4160887771706,56.572266857886255,11466.454462809917,741.0,1872.39
14,807.0,2358.41,1819.41,57.642857142857146,168.45785714285714,129.95785714285714,4.07146577983717,5.1326042654812145,4.874875570244656,20.897222628353056,234.69092030918546,685.8704007018414,57.00052091772038,295.8579744459529,864.6275161252536,71.856459716737,9710.392193877551,807.0,2358.41
5,873.0,1584.53,1796.7,174.6,316.906,359.34000000000003,5.168208681201016,5.7617557415983525,5.887048030187554,29.777956042688405,902.3692357376974,1637.8363403246894,25.84104340600508,1006.0025524830723,1825.9349650469676,28.808778707991763,55331.787599999996,873.0,1584.53
3,1159.0,2209.44,1434.84,386.3333333333333,736.48,478.28,5.959285648743747,6.60323896920219,6.17228497777567,39.350587224392065,2302.2706889646674,4388.894694586795,17.87785694623124,2551.0513217684456,4863.153436038029,19.80971690760657,284526.7733333333,1159.0,2209.44
11,920.0,1338.65,1871.27,83.63636363636364,121.69545454545455,170.11545454545455,4.4383640044786965,4.809705305761354,5.142338501456496,21.3472229012414,371.20862582912736,540.1287249632188,48.82200404926566,402.2662619364042,585.3192734143124,52.9067583633749,10178.1652892562,920.0,1338.65
1,388.0,390.7,332.06,388.0,390.7,332.06,5.963579343618446,5.970496240671785,5.808322653930125,35.605528052021846,2313.868785323957,2329.9704495517267,5.963579343618446,2316.5525413806527,2332.6728812304664,5.970496240671785,151591.6,388.0,390.7
9,576.0,1059.79,1547.5,64.0,117.75444444444445,171.94444444444446,4.174387269895637,4.777057869114967,5.152970412545444,19.941289556388295,267.16078527332076,491.5526538625219,37.569485429060734,305.7317036233579,562.5197954565945,42.993520822034704,7536.2844444444445,576.0,1059.79
9,524.0,2367.12,1640.78,58.22222222222222,263.0133333333333,182.30888888888887,4.081296846829625,5.575999606921484,5.2111726473353945,22.75730961365188,237.62217197096928,1073.4354880074825,36.731671621466624,324.6470882252064,1466.5622432817759,50.18399646229336,15313.22074074074,524.0,2367.12
10,459.0,2183.11,1559.59,45.9,218.311,155.959,3.8480176754522337,5.3904908137646155,5.0559846247468085,20.742703930729135,176.62401130325753,840.0645867456526,38.48017675452234,247.42352835179585,1176.803440043767,53.90490813764615,10020.4749,459.0,2183.11
4,725.0,588.9,1097.95,181.25,147.225,274.4875,5.2053793708887675,4.9987313895934316,5.61854225551281,26.02029325600379,943.4750109735891,766.3619778790987,20.82151748355507,906.0200643638095,735.938228832893,19.994925558373726,26684.53125,725.0,588.9
1,992.0,958.87,1222.41,992.0,958.87,1222.41,6.900730664045173,6.86679785862555,7.109397320716533,47.38592254681706,6845.524818732812,6616.903611832995,6.900730664045173,6811.863475756546,6584.366462700282,6.86679785862555,951199.04,992.0,958.87
10,536.0,2194.42,1615.13,53.6,219.442,161.513,4.000033882750859,5.395634621737441,5.090757998569963,21.582721305893383,214.40181611544605,877.7754352986141,40.00033882750859,289.20601572512686,1184.0288526633076,53.95634621737442,11762.0912,536.0,2194.42
11,1126.0,1593.03,2143.74,102.36363636363636,144.82090909090908,194.88545454545454,4.638253220952166,4.982379218695081,5.277530072808751,23.109536459117592,474.78846607201257,671.7160480521298,51.02078543047382,510.0144545682419,721.5526878870749,54.806171405645884,14824.394876033057,1126.0,1593.03
10,314.0,1098.8,1539.1,31.4,109.88,153.91,3.4781584227982836,4.708448535441593,5.0428443031182715,16.37672993185842,109.2141744758661,382.1800474970754,34.78158422798283,147.84528401286602,517.3643250743222,47.08448535441593,3450.2319999999995,314.0,1098.8
1,9.0,2246.28,1120.22,9.0,2246.28,1120.22,2.302585092994046,7.7174758750139745,7.022172657162219,17.770144905348356,20.723265836946414,5172.250842690666,2.302585092994046,69.45728287512577,17335.61170852639,7.7174758750139745,20216.52,9.0,2246.28
11,706.0,1508.23,2030.59,64.18181818181819,137.1118181818182,184.5990909090909,4.1771805678012495,4.928063633740119,5.223588922220982,20.58541164774724,268.09904371524385,572.740822524989,45.94898624581374,316.2920841291386,675.6957649378055,54.20869997114131,8800.085785123969,706.0,1508.23
10,976.0,2166.02,1775.03,97.6,216.602,177.503,4.591071261608589,5.3826677061160195,5.184605407801151,24.712211016337886,448.0885551329983,994.4352174069437,45.910712616085895,525.3483681169234,1165.896590480142,53.8266770611602,21140.355199999998,976.0,2166.02
5,1028.0,653.19,1313.95,205.6,130.638,262.79,5.330784556685538,4.8800557310092545,5.5751533320590205,26.01452572662889,1096.0093048545466,696.4030329162854,26.65392278342769,1003.3394582955027,637.520720587587,24.40027865504627,26859.1728,1028.0,653.19
8,1166.0,99.47,1149.07,145.75,12.43375,143.63375,4.988730458708206,2.597770197173226,4.974204684980167,12.959575307362494,727.107464356721,62.028627340963155,39.90984366966565,378.6250062379977,32.3000251891026,20.782161577385807,1812.2190625,1166.0,99.47
12,882.0,1958.14,1944.88,73.5,163.17833333333334,162.07333333333335,4.310799125385514,5.100953235408814,5.094199997383625,21.98918474583272,316.84373571583524,703.4290166151992,51.72958950462616,374.9200628025478,832.3650473652846,61.21143882490577,11993.6075,882.0,1958.14
11,448.0,732.79,1090.35,40.72727272727273,66.61727272727272,99.12272727272726,3.7311549372621746,4.2138634641279005,4.606396706231796,15.722577469129506,151.95976471758675,248.55936604330444,41.04270430988392,171.61916653902722,280.71609162529853,46.35249810540691,2713.1398347107433,448.0,732.79
7,623.0,1691.39,1800.86,89.0,241.62714285714287,257.2657142857143,4.499809670330265,5.49152587342191,5.553988955270352,24.710821230092765,400.4830606593936,1087.276154042844,31.498667692311855,488.74580273455,1326.9017067210123,38.440681113953374,21504.815714285716,623.0,1691.39
3,127.0,293.49,303.2,42.333333333333336,97.83,101.06666666666666,3.7689221617874726,4.593401202388092,4.6256261945554735,17.312171589661705,159.55103818233636,368.7136550876684,11.306766485362418,194.45398423442924,449.372439629627,13.780203607164276,4141.47,127.0,293.49
12,218.0,486.02,1005.67,18.166666666666668,40.501666666666665,83.80583333333333,2.953172659135195,3.725733587072806,4.440364329740158,11.002734564565108,53.649303307622716,119.6084146494073,35.438071909622344,67.68416016515597,150.8984198324271,44.70880304487367,735.7802777777778,218.0,486.02
3,1166.0,530.44,785.59,388.6666666666667,176.81333333333336,261.86333333333334,5.965291672803959,5.180734310894319,5.571634251995042,30.90459124378764,2318.5100301631387,1054.7431049740442,17.89587501841188,2013.5787355009256,916.0229026235944,15.542202932682958,68721.4488888889,1166.0,530.44
11,17.0,550.58,830.07,1.5454545454545454,50.052727272727275,75.4609090909091,0.9343092373768334,3.932858966743477,4.336779617955747,3.6745064619287384,1.443932457764197,46.76472544681245,10.277401611145168,6.078054766785373,196.85031726451123,43.261448634178244,77.35421487603305,17.0,550.58
