trip_duration_days,miles_traveled,total_receipts_amount,expected_output,human_model_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_reimbursement_per_day,log1p_miles_traveled,log1p_trip_duration_days,log1p_total_receipts_amount,log1p_miles_per_day,log1p_receipts_per_day,miles_sq,receipts_sq,duration_sq,miles_x_duration,receipts_x_duration,miles_x_receipts,miles_per_receipt,log1p_miles_per_day_x_log1p_receipts_per_day,log1p_miles_per_day_x_miles_per_day,log1p_miles_per_day_x_receipts_per_day,log1p_miles_per_day_x_miles_per_receipt,log1p_receipts_per_day_x_miles_per_day,log1p_receipts_per_day_x_receipts_per_day,log1p_receipts_per_day_x_miles_per_receipt,miles_per_day_x_receipts_per_day,miles_per_day_x_miles_per_receipt,receipts_per_day_x_miles_per_receipt,log1p_miles_per_day_x_trip_duration_days,log1p_receipts_per_day_x_trip_duration_days,predicted_output,error
8,302.24,1046.04,1353.77,257.6517181727622,37.78,130.755,169.22125,5.137099061459756,5.714524571188103,2.1972245773362196,6.953722414534273,3.6579046498145056,4.8809441373655,91349.0176,1094199.6816,64,2417.92,8368.32,316155.1296,0.2889373255324844,17.854028255554113,138.19563766999204,478.2893224864957,1.0569051865702421,184.4020695096686,638.2078506812259,1.4102869451238467,4939.9239,10.916052158617262,37.78,29.263237198516045,39.047553098924,1392.43,38.66000000000008
8,266.87,252.08,880.41,257.6517181727622,33.35875,31.51,110.05125,4.709991806467991,5.590501788197235,2.1972245773362196,5.533705644278683,3.536856716943245,3.481547734315814,71219.5969,63544.326400000005,64,2134.96,2016.64,67272.5896,1.0586718502062837,12.313735489473423,117.98511900633048,111.44635515088166,3.7443706444408273,116.14008048210766,109.7035691082913,3.6858165814696178,1051.1342125,35.31596958306887,33.35875,28.29485373554596,27.85238187452651,841.99,38.41999999999996
9,310.69,239.64,828.16,257.6517181727622,34.52111111111111,26.626666666666665,92.01777777777778,4.532790633785558,5.742009104128395,2.302585092994046,5.483302040761475,3.5701271989160017,3.318781489843063,96528.2761,57427.32959999999,81,2796.21,2156.7599999999998,74453.75159999999,1.2964863962610582,11.848472064147689,123.24475771457918,95.06058688313674,4.628621346316193,114.56802456437124,88.36808846955462,4.302755053744539,919.1821185185185,44.75615093937202,34.52111111111111,32.131144790244015,29.869033408587566,834.2,6.040000000000077
6,222.08,709.07,1031.34,257.6517181727622,37.013333333333335,118.17833333333334,171.89,5.152655554116684,5.407530451521353,1.9459101490553132,6.565363556724829,3.6379369753763617,4.780620970771757,49319.5264,502780.26490000007,36,1332.48,4254.42,157470.2656,0.3131989789442509,17.39159779483021,134.65217391526375,429.92532852168614,1.1393981461514129,176.94671753149865,564.9658186241884,1.4972856067651878,4374.174044444445,11.592538207323209,37.013333333333335,21.82762185225817,28.683725824630542,1005.72,25.61999999999989
8,264.94,720.67,1019.85,257.6517181727622,33.1175,90.08375,127.48125,4.855782979291846,5.58327071942856,2.1972245773362196,6.581567970695458,3.5298104491301316,4.511779412943492,70193.2036,519365.24889999995,64,2119.52,5765.36,190934.3098,0.36763012196983363,15.925726115978147,116.89849754906713,317.9785620468265,1.2976646459441035,149.4188547081561,406.43800869074823,1.6586660158814002,2983.348590625,12.174990564335966,33.1175,28.238483593041053,36.09423530354793,1019.54,0.3100000000000591
8,161.15,1230.37,1499.24,257.6517181727622,20.14375,153.79625,187.405,5.238593901068234,5.088521832753327,2.1972245773362196,7.115882649666127,3.0513443535468814,5.042109736056,25969.322500000002,1513810.3368999998,64,1289.2,9842.96,198274.1255,0.13097686061916336,15.385213073078232,61.465517821759995,469.2853190341845,0.399655504095581,101.56699799567805,775.4575694939025,0.6603997041259333,3098.0332109375,2.638365136097272,20.14375,24.41075482837505,40.336877888448,1498.92,0.31999999999993634
9,259.96,554.74,835.54,257.6517181727622,28.88444444444444,61.63777777777778,92.83777777777777,4.541567523094849,5.564367138872703,2.302585092994046,6.320300558980213,3.397338092324086,4.137368574964141,67579.20159999999,307736.46760000003,81,2339.64,4992.66,144210.21039999998,0.468615928182572,14.056039861710296,98.13022338672992,209.4043703706515,1.59204674348446,119.50559274974198,255.0182048084008,1.938836814990226,1780.3729679012342,13.535710743371267,28.88444444444444,30.576042830916776,37.23631717467727,877.78,42.24000000000001
9,97.85,518.56,850.57,257.6517181727622,10.872222222222222,57.617777777777775,94.50777777777779,4.559207686869652,4.593603549616626,2.302585092994046,6.252982299539083,2.4742014044289373,4.071038025621465,9574.6225,268904.47359999997,81,880.65,4667.039999999999,50741.09599999999,0.1886956186362234,10.072568000476236,26.90006749148572,142.5579866978522,0.4668709646393311,44.26123008967337,234.56416428514075,0.7681870387362317,626.4332839506172,2.0515406981727176,10.872222222222222,22.267812639860438,36.63934223059318,837.65,12.920000000000073
9,194.34,1054.93,1374.9,257.6517181727622,21.593333333333334,117.21444444444445,152.76666666666668,5.035436301895666,5.274741630019331,2.302585092994046,6.9621771741902805,3.1176548775107955,4.772500300927464,37768.0356,1112877.3049,81,1749.06,9494.37,205015.09620000003,0.18422075398367663,14.879008841108249,67.32056098838311,365.4341844369404,0.5743367321959257,103.05418983136038,559.4059713841567,0.8791936038241811,2531.0505703703707,3.9779401476875242,21.593333333333334,28.05889389759716,42.952502708347176,1382.6,7.699999999999818
9,332.35,374.61,830.45,257.6517181727622,36.92777777777778,41.623333333333335,92.27222222222223,4.535522338146188,5.809192989064069,2.302585092994046,5.928551371047852,3.63568376652807,3.752401834154967,110456.52250000002,140332.6521,81,2991.15,3371.4900000000002,124501.63350000001,0.887189343583994,13.64254643392737,134.25772220062268,151.32927730878671,3.2255398943050215,138.56786106460038,156.18747234364358,3.3290909201073204,1537.0572037037036,32.76193092668227,36.92777777777778,32.72115389875263,33.771616507394704,840.15,9.699999999999932
5,126.44,696.14,845.35,257.6517181727622,25.288,139.228,169.07,5.136210117004322,4.847645665601793,1.791759469228055,6.546986251422825,3.269112561294912,4.943269669353461,15987.0736,484610.8996,25,632.2,3480.7,88019.94159999999,0.18163013187002613,16.160104969951544,82.66931845002574,455.1520036839681,0.5937693456059537,125.00540339861031,688.2415495247436,0.8978467219137696,3520.797664,4.593062774729221,25.288,16.34556280647456,24.716348346767305,845.39,0.03999999999996362
5,66.13,848.03,1050.25,257.6517181727622,13.225999999999999,169.606,210.05,5.352095072228508,4.20663103795066,1.791759469228055,6.744094521376103,2.6550712763113236,5.139356804427406,4373.1768999999995,719154.8809,25,330.65,4240.15,56080.2239,0.077980731813733,13.645358630150358,35.115972700493565,450.31601889005833,0.2070444011443791,67.97313309535687,871.6657501717145,0.40077080466113735,2243.208956,1.0313731589684325,13.225999999999997,13.275356381556618,25.69678402213703,1050.48,0.2300000000000182
6,135.34,1144.13,1478.11,257.6517181727622,22.55666666666667,190.68833333333336,246.35166666666666,5.510811075741442,4.915151765934639,1.9459101490553132,7.043273446661393,3.1594088660346533,5.255870789218569,18316.9156,1309033.4569000003,36,812.04,6864.780000000001,154846.5542,0.11829075367309658,16.6054447701897,71.265732654855,602.4624109827047,0.37372885592470256,118.55492543547354,1002.2332410114404,0.6217209168650775,4301.293172222223,2.668245100352815,22.55666666666667,18.95645319620792,31.535224735311417,1416.96,61.149999999999864
6,233.7,346.98,648.57,257.6517181727622,38.949999999999996,57.830000000000005,108.09500000000001,4.692219062274614,5.458308102856978,1.9459101490553132,5.85214500685857,3.6876286722122837,4.0746519288763645,54615.689999999995,120395.12040000001,36,1402.1999999999998,2081.88,81089.226,0.6735258516340998,15.02580328220957,143.63313678266843,213.25556611403638,2.483713241962103,158.70769262973437,235.63712104692019,2.744383410508981,2252.4785,26.233831921148187,38.949999999999996,22.1257720332737,24.44791157325819,650.75,2.17999999999995
9,849.0,1007.41,1785.47,257.6517181727622,94.33333333333333,111.93444444444444,198.38555555555556,5.295240415363023,6.745236349484363,2.302585092994046,6.916130111964317,4.557379522151743,4.726807512707593,720801.0,1014874.9080999999,81,7641.0,9066.69,855291.09,0.8427551840859233,21.5418557635666,429.91280158964776,510.12774493454305,3.8407552181404094,445.89550869874955,529.0925729307506,3.9835415355106125,10559.149259259259,79.4999056987721,94.33333333333333,41.01641569936569,42.54126761436834,1792.35,6.879999999999882
6,806.0,1760.64,1718.76,257.6517181727622,134.33333333333334,293.44,286.46,5.661083720123085,6.693323668269949,1.9459101490553132,7.47400047234096,4.907740870933623,5.685075247190505,649636.0,3099853.2096,36,4836.0,10563.84,1419075.84,0.4577880770628862,27.900876144969914,659.2731903287502,1440.1274811667624,2.2467052560276377,763.6951082059245,1668.2284805355816,2.602559665369154,39418.77333333334,61.496198352114384,134.33333333333334,29.446445225601742,34.11045148314303,1732.36,13.599999999999909
8,891.0,1194.36,2016.46,257.6517181727622,111.375,149.295,252.0575,5.533616735632259,6.79346613258001,2.1972245773362196,7.086202674227491,4.721841492791785,5.012600029405843,793881.0,1426495.8095999998,64,7128.0,9554.88,1064174.76,0.7460062292776048,23.66870280561783,525.895096259685,704.9473256663495,3.522523167284136,558.2783282750758,748.3561213901453,3.739430846813864,16627.730625,83.08644378579324,111.375,37.77473194233428,40.100800235246744,1974.44,42.01999999999998
9,1182.0,1342.24,2164.15,257.6517181727622,131.33333333333334,149.13777777777779,240.4611111111111,5.486708429529996,7.075808863978387,2.302585092994046,7.202839884950659,4.885323992019081,5.011553391034773,1397124.0,1801608.2176,81,10638.0,12080.16,1586527.68,0.8806174752652283,24.483062018506757,641.6058842851727,728.5863638941879,4.302101679704489,658.1840120225669,747.4119359536127,4.413261494369935,19586.761481481484,115.65442841816666,131.33333333333334,43.96791592817173,45.103980519312955,2180.5,16.34999999999991
7,1010.0,1514.03,2063.98,257.6517181727622,144.28571428571428,216.29,294.8542857142857,5.689867055123191,6.918695219020472,2.0794415416798357,7.323190519727611,4.9787022469932465,5.381232866875345,1020100.0,2292286.8408999997,49,7070.0,10598.21,1529170.3,0.6670937828180419,26.791556165906186,718.3556099233112,1076.8435090021692,3.3212613154714097,776.4350279348711,1163.9068567764682,3.58978698938865,31207.55714285714,96.25210294946032,144.28571428571428,34.85091572895273,37.66863006812741,1951.89,112.08999999999992
8,892.0,1768.53,1902.37,257.6517181727622,111.5,221.06625,237.79625,5.475610677877557,6.794586580876499,2.1972245773362196,7.478469253583593,4.722953221644475,5.40297576077629,795664.0,3127698.3608999997,64,7136.0,14148.24,1577528.76,0.5043736888828575,25.518001775825383,526.6092842133589,1044.0855576343629,2.382133338822,602.4317973265563,1194.4155902757113,2.7251188154074004,24648.886875,56.23766631043861,111.5,37.7836257731558,43.22380608621032,1882.97,19.399999999999864
6,825.0,1692.73,1817.77,257.6517181727622,137.5,282.12166666666667,302.96166666666664,5.716901596964163,6.716594773520978,1.9459101490553132,7.434688476440214,4.930870325627393,5.645876722805225,680625.0,2865334.8529000003,36,4950.0,10156.380000000001,1396502.25,0.4873783769413905,27.839085994630718,677.9946697737665,1391.1053543832095,2.4031995762127445,776.3080493857184,1592.824150832348,2.7516782335719876,38791.729166666664,67.0145268294412,137.5,29.58522195376436,33.875260336831346,1775.8,41.97000000000003
8,1118.0,1758.52,1852.47,257.6517181727622,139.75,219.815,231.55875,5.449142881279175,7.020190708311925,2.1972245773362196,7.4727963235626245,4.9469852670198,5.397325246878086,1249924.0,3092392.5904,64,8944.0,14068.16,1966025.3599999999,0.6357618906807998,26.700488477619896,691.341191066017,1087.4215664699573,3.145104706530569,754.2762032512126,1186.4130491425065,3.4314137035744268,30719.146249999998,88.84772422264177,139.75,39.5758821361584,43.17860197502469,1855.27,2.7999999999999545
8,1064.0,1756.52,1857.04,257.6517181727622,133.0,219.565,232.13,5.451596237889261,6.970730078143525,2.1972245773362196,7.471659003420924,4.897839799950911,5.396192436026962,1132096.0,3085362.5104,64,8512.0,14052.16,1868937.28,0.6057431740031426,26.429686081366917,651.4126933934712,1075.394195676222,2.966833026181182,717.693593991586,1184.81499221626,3.268706733730722,29202.145,80.56384214241797,133.0,39.18271839960729,43.1695394882157,1855.76,1.2799999999999727
6,811.0,1252.04,1771.8,257.6517181727622,135.16666666666666,208.67333333333332,295.3,5.691372454579519,6.699500340161678,1.9459101490553132,7.133327877770407,4.913879625631948,5.345550764029217,657721.0,1567604.1616,36,4866.0,7512.24,1015404.44,0.647742883613942,26.26739298714446,664.1927293979182,1025.3956410793705,3.182930558438636,722.5402782712824,1115.4738964325234,3.462542466396996,28205.678888888884,87.55324643515117,135.16666666666666,29.483277753791686,32.073304584175304,1771.55,0.25
7,889.0,1417.96,1826.08,257.6517181727622,127.0,202.56571428571428,260.86857142857144,5.567842742130971,6.7912214627261855,2.0794415416798357,7.257679487897331,4.852030263919617,5.315988873078024,790321.0,2010610.5616000001,49,6223.0,9925.720000000001,1260566.44,0.6269570368698694,25.793338894834513,616.2078435177914,982.85497614678,3.042014517069973,675.130586880909,1076.8370832099592,3.332896631898194,25725.845714285715,79.62354368247341,126.99999999999999,33.96421184743732,37.211922111546166,1884.33,58.25
9,1012.0,1429.04,1880.76,257.6517181727622,112.44444444444444,158.78222222222223,208.97333333333333,5.346980538527317,6.920671504248683,2.302585092994046,7.265457694890715,4.731313240828446,5.0738117769695865,1024144.0,2042155.3216,81,9108.0,12861.36,1446188.48,0.7081677209875161,24.005792841847512,532.0098888575986,751.2484304081648,3.3505633150355396,570.5219464770246,805.6311090845131,3.5931097228161715,17854.178765432098,79.6295259599296,112.44444444444446,42.58181916745602,45.66430599272628,1887.93,7.170000000000073
6,909.0,1332.18,1720.21,257.6517181727622,151.5,222.03,286.70166666666665,5.661924063612209,6.813444599510896,1.9459101490553132,7.195322344820911,5.0271645960474665,5.407306291559866,826281.0,1774703.5524000002,36,5454.0,7993.08,1210951.62,0.6823402242940143,27.18341874891448,761.6154363011912,1116.181355260419,3.430236618029956,819.2069031713197,1200.584215915037,3.689622587809394,33637.545,103.37454398054317,151.5,30.1629875762848,32.4438377493592,1725.55,5.339999999999918
9,1096.0,1690.22,1894.85,257.6517181727622,121.77777777777777,187.8022222222222,210.5388888888889,5.35440885339906,7.00033446027523,2.302585092994046,7.43320544096847,4.810376036615634,5.240700023886952,1201216.0,2856843.6484000003,81,9864.0,15211.98,1852481.12,0.648436298233366,25.209737809996774,585.796904014526,903.3993094009418,3.1192224302935325,638.2008029089,984.2151104860227,3.3982601236407683,22870.137283950615,78.96513142930768,121.77777777777776,43.29338432954071,47.16630021498257,1894.81,0.03999999999996362
9,913.0,1021.29,1964.86,257.6517181727622,101.44444444444444,113.47666666666666,218.31777777777776,5.390521718156309,6.81783057145415,2.302585092994046,6.929800487850702,4.629320646220375,4.7403710176568,833569.0,1043033.2640999999,81,8217.0,9191.61,932437.77,0.8939674333441041,21.944697422783314,469.61886111102245,525.3198758642674,4.138461896228498,480.88430434673984,537.9215018469681,4.2377373117534285,11511.577407407407,90.68802962701857,101.44444444444444,41.66388581598338,42.6633391589112,1959.04,5.819999999999936
6,1006.0,1219.71,1803.97,257.6517181727622,167.66666666666666,203.285,300.6616666666667,5.709306080308822,6.914730892718563,1.9459101490553132,7.1071879356631715,5.127924380619356,5.3195160776890305,1012036.0,1487692.4841,36,6036.0,7318.26,1227028.26,0.8247862196751686,27.278076187878227,859.7819878171786,1042.4301077142056,4.229441364671169,891.9055290258607,1081.3778258530144,4.387463556218416,34084.11833333333,138.2891561655366,167.66666666666666,30.767546283716136,31.917096466134183,1803.9,0.06999999999993634
6,907.0,1650.17,1737.86,257.6517181727622,151.16666666666666,275.02833333333336,289.6433333333333,5.672096856789284,6.811244378601294,1.9459101490553132,7.409239406517542,5.0249764113669135,5.620503517453112,822649.0,2723061.0289000003,36,5442.0,9901.02,1496704.1900000002,0.5496403400861729,28.242897595206653,759.608934184965,1382.0108874575567,2.761929743668707,849.632781721662,1545.797714899267,3.0892554647884594,41575.11638888889,83.0872980763598,151.16666666666669,30.14985846820148,33.72302110471867,1755.39,17.5300000000002
9,816.0,1171.81,1780.58,257.6517181727622,90.66666666666667,130.20111111111112,197.8422222222222,5.2925116570955355,6.705639094860003,2.302585092994046,7.067157857699037,4.518158808998462,4.876731345308817,665856.0,1373138.6760999998,81,7344.0,10546.289999999999,956196.96,0.6963586246917163,22.033846686925948,409.6463986825272,588.2692971080542,3.1462588543729315,442.1569753079994,634.9558397495916,3.395953932610231,11804.900740740743,63.13651530538228,90.66666666666667,40.66342928098616,43.89058210777935,1781.57,0.9900000000000091
7,1006.0,1181.33,2279.82,257.6517181727622,143.71428571428572,168.76142857142855,325.68857142857144,5.789007336141982,6.914730892718563,2.0794415416798357,7.075242346817636,4.97476135519337,5.13439409007195,1012036.0,1395540.5688999998,49,7042.0,8269.31,1188417.98,0.8515825383254468,25.542385301623163,714.9442747606472,839.547833104369,4.23641990241891,737.8857792303403,866.4876814892423,4.372360351986645,24253.428163265304,122.38457622219994,143.71428571428572,34.823329486353586,35.94075863050365,2105.53,174.28999999999996
6,835.0,1404.28,1765.79,257.6517181727622,139.16666666666666,234.04666666666665,294.29833333333335,5.687986144756074,6.728628613084702,1.9459101490553132,7.247991850168807,4.942832190744893,5.4597840759897345,697225.0,1972002.3184,36,5010.0,8425.68,1172573.8,0.5946107613866181,26.98679648531842,687.8774798786642,1156.8533981365397,2.939061212345106,759.819950575238,1277.844263705144,3.246446366430789,32571.49444444444,82.74999762630434,139.16666666666666,29.656993144469357,32.75870445593841,1765.46,0.32999999999992724
12,528.0,2476.41,1662.88,257.6517181727622,44.0,206.36749999999998,138.57333333333335,4.938590150113726,6.270988431858299,2.5649493574615367,7.8149689386018215,3.8066624897703196,5.334492581491309,278784.0,6132606.4881,144,6336.0,29716.92,1307544.48,0.21321186717869822,20.306612811921006,167.49314954989407,785.5714213576764,0.811625617163042,234.7176735856176,1100.8658978109077,1.137377123750676,9080.169999999998,9.381322155862723,44.0,45.679949877243835,64.0139109778957,1661.96,0.9200000000000728
4,69.0,2321.49,322.0,257.6517181727622,17.25,580.3725,80.5,4.400603020246817,4.248495242049359,1.6094379124341003,7.750395164973665,2.9041650800285006,6.36539168738451,4761.0,5389315.820099999,16,276.0,9285.96,160182.81,0.029722290425545667,18.486148259205788,50.09684763049164,1685.4975479088407,0.08631843795233517,109.8030066073828,3694.2982870865662,0.1891940204047966,10011.425625,0.5127095098406628,17.25,11.616660320114002,25.46156674953804,1255.99,933.99
11,1179.0,31.36,1550.55,257.6517181727622,107.18181818181819,2.850909090909091,140.95909090909092,4.955538923905233,7.07326971745971,2.4849066497880004,3.4769230921902907,4.683813313307205,1.3483092479348353,1390041.0,983.4495999999999,121,12969.0,344.96,36973.44,37.59566326530612,6.315228805932406,502.01962694447224,13.353125955028542,176.09106812465544,144.51423666501555,3.843907092294222,50.69058046285621,305.5656198347108,4029.571544526902,107.18181818181819,51.52194644637925,14.831401727283188,1361.13,189.41999999999985
13,756.0,954.4,1793.07,257.6517181727622,58.15384615384615,73.41538461538461,137.92846153846153,4.933959135454179,6.6293632534374485,2.6390573296152584,6.862130100955861,4.080141612044107,4.309662702927346,571536.0,910879.36,169,9828.0,12407.199999999999,721526.4,0.7921207041072925,17.584034128088344,237.27592759271886,299.54516573345353,3.2319646465898417,250.62346180100565,316.3955448979891,3.4137730547077467,4269.38698224852,46.06486556193178,58.153846153846146,53.041840956573395,56.0256151380555,1790.88,2.189999999999827
1,123.0,2076.65,1171.68,262.5700197852986,123.0,2076.65,1171.68,7.067047006661401,4.820281565605037,0.6931471805599453,7.638992726289217,4.820281565605037,7.638992726289217,15129.0,4312475.2225,1,123.0,2076.65,255427.95,0.05923000987166831,36.82209581832288,592.8946325694195,10010.0377132137,0.2855053247150071,939.5961053335737,15863.514245048504,0.4524576145877127,255427.95,7.285291214215202,123.0,4.820281565605037,7.638992726289217,1170.55,1.1300000000001091
3,1162.0,2152.66,1434.71,257.6517181727622,387.3333333333333,717.5533333333333,478.2366666666667,6.172194560290257,7.0587581525186645,1.3862943611198906,7.674923999389211,5.9618640773316915,6.5772399314814995,1350244.0,4633945.075599999,9,3486.0,6457.98,2501390.92,0.5397972740702202,39.21261047549111,2309.228685953142,4277.955441569613,3.2181979773208154,2547.584266793834,4719.520436967655,3.550376185919515,277932.3244444444,209.08147748986525,387.33333333333337,17.885592231995076,19.731719794444498,1418.69,16.019999999999982
1,822.0,2170.53,1374.91,262.5700197852986,822.0,2170.53,1374.91,7.226870609377415,6.71295620067707,0.6931471805599453,7.683187267214468,6.71295620067707,7.683187267214468,675684.0,4711200.480900001,1,822.0,2170.53,1784175.6600000001,0.37870934748655855,51.57689960641047,5518.049996956552,14570.672822255601,2.54225926246426,6315.579933650292,16676.58845910702,2.9096948365838258,1784175.6600000001,311.2990836339511,822.0,6.71295620067707,7.683187267214468,1427.77,52.8599999999999
11,558.0,1549.86,1823.47,257.6517181727622,50.72727272727273,140.89636363636362,165.77,5.116615617633488,6.326149473155099,2.4849066497880004,7.3465648947568845,3.94598516132796,4.955096957596368,311364.0,2402066.0195999998,121,6138.0,17048.46,864821.8799999999,0.3600325190662383,19.55273906761659,200.16906545645472,555.9749601941593,1.4206829778309022,251.35855475807028,698.1551427909369,1.7839960398608736,7147.288264462809,18.26346778536009,50.72727272727273,43.405836774607565,54.506066533560045,1823.99,0.5199999999999818
2,753.0,1111.16,1353.87,257.6290524299973,376.5,555.58,676.935,6.5190514131380635,6.625392368007956,1.0986122886681098,7.014059349352176,5.933570568689079,6.321810915999205,567009.0,1234676.5456,4,1506.0,2222.32,836703.4800000001,0.6776701825119694,37.51091119199023,2233.9893191114384,3296.573136552279,4.021003850231178,2380.1618098737003,3512.2717087108385,4.2841027572513415,209175.87000000002,255.1428237157565,376.5,11.867141137378159,12.64362183199841,1281.38,72.48999999999978
10,224.0,407.51,794.7,257.6517181727622,22.4,40.751,79.47,4.387884444158042,5.41610040220442,2.3978952727983707,6.012516393804594,3.152736022363656,3.7317234031058257,50176.0,166064.4001,100,2240.0,4075.1,91282.23999999999,0.549679762459817,11.765138798469227,70.62128690094589,128.47714564734133,1.7329951878713625,83.59060422957049,152.0714603999655,2.0512528337849503,912.8223999999999,12.3128266790999,22.400000000000002,31.527360223636556,37.317234031058256,794.55,0.15000000000009095
6,383.0,462.79,800.3,257.6517181727622,63.833333333333336,77.13166666666667,133.38333333333333,4.9006964124629215,5.950642552587727,1.9459101490553132,6.139431863571309,4.171819874390391,4.358395437749217,146689.0,214174.5841,36,2298.0,2776.7400000000002,177248.57,0.8275891873203829,18.182440707654592,266.30116864858667,321.7794199448549,3.4525530194937657,278.210908776325,336.1703041059934,3.606960938347739,4923.5713888888895,52.82777645728444,63.83333333333334,25.03091924634235,26.150372626495304,823.34,23.040000000000077
8,1005.0,1391.37,1987.39,257.6517181727622,125.625,173.92125,248.42375,5.519153257260502,6.913737350659685,2.1972245773362196,7.238762610172283,4.841229962568847,5.164335872643129,1010025.0,1935910.4768999997,64,8040.0,11130.96,1398326.8499999999,0.7223096660126351,25.001737563409048,608.1795140477115,841.992766627427,3.496867197353466,648.769694000793,898.1877503899337,3.7302497193459287,21848.857031249998,90.7401517928373,125.62500000000001,38.72983970055078,41.31468698114503,1987.12,0.2700000000002092
10,1145.0,311.43,1366.61,257.6517181727622,114.5,31.143,136.661,4.924794141218133,7.044032897274685,2.3978952727983707,5.744380444084709,4.749270529961848,3.4701946975836746,1311025.0,96988.6449,100,11450.0,3114.3,356587.35000000003,3.6765886395016536,16.480893410464013,543.7914756806316,147.90653211460182,17.46111407637773,397.33729287333074,108.07227346684839,12.758478401995015,3565.8735,420.96939922293933,114.5,47.49270529961848,34.70194697583675,1324.91,41.69999999999982
5,1004.0,2367.63,1743.85,257.6517181727622,200.8,473.526,348.77,5.85727579561331,6.912742820493176,1.791759469228055,7.770067007916888,5.307277107919509,6.162316411069366,1008016.0,5605671.816900001,25,5020.0,11838.150000000001,2377100.52,0.4240527447278502,32.705120820225154,1065.7012432702375,2513.1336998046936,2.2505654246445546,1237.3931353427288,2918.0170408680324,2.6131471879954398,95084.02080000001,85.14979114135232,200.8,26.536385539597546,30.81158205534683,1743.77,0.07999999999992724
5,873.0,1402.35,1676.79,257.6517181727622,174.6,280.46999999999997,335.358,5.8181760689367925,6.773080375655535,1.791759469228055,7.246617514422353,5.168208681201016,5.640025869964496,762129.0,1966585.5224999997,25,4365.0,7011.75,1224251.5499999998,0.6225264734196171,29.14883066334882,902.3692357376974,1449.527488816449,3.217346724204719,984.7485168958009,1581.858055748942,3.5110654148244054,48970.06199999999,108.69312225906513,174.6,25.84104340600508,28.20012934982248,1676.61,0.18000000000006366
2,165.0,1813.32,1273.45,257.6290524299973,82.5,906.66,636.725,6.457907155939966,5.111987788356544,1.0986122886681098,7.503466020850606,4.42484663185681,6.8108698591384265,27225.0,3288129.4223999996,4,330.0,3626.64,299197.8,0.09099331612732448,30.13705455622373,365.04984712818685,4011.8314472392954,0.40263146838747366,561.8967633789201,6175.143266486445,0.6197436341946487,74799.45,7.506948580504269,82.5,8.84969326371362,13.621739718276853,1296.7,23.25
5,1076.0,190.33,879.65,257.6517181727622,215.2,38.066,175.93,5.175754174124911,6.981934677156389,1.791759469228055,5.253999685896911,5.376203905205108,3.66525252348278,1157776.0,36225.50890000001,25,5380.0,951.6500000000001,204795.08000000002,5.653338937634635,19.705144930310997,1156.959080400139,204.65057785553765,30.393502873959417,788.7623430534942,139.52150255889552,20.7209148072688,8191.8032,1216.5985393789733,215.20000000000002,26.88101952602554,18.3262626174139,910.54,30.889999999999986
12,986.0,2390.92,1760.0,257.6517181727622,82.16666666666667,199.24333333333334,146.66666666666666,4.994957481377026,6.894670039433482,2.5649493574615367,7.779851669695178,4.420846626523463,5.299533293675602,972196.0,5716498.446400001,144,11832.0,28691.04,2357447.12,0.4123935556187576,23.428423883494567,363.24623114601127,880.8242180239566,1.823128659157201,435.44498563034534,1055.8966785429059,2.1854933780988675,16371.160555555556,33.88500382000792,82.16666666666667,53.05015951828156,63.59439952410723,1759.95,0.049999999999954525
7,948.0,657.17,1578.97,257.6517181727622,135.42857142857142,93.88142857142857,225.56714285714287,5.4230413374498605,6.855408798609928,2.0794415416798357,6.4894632566190795,4.915801191425417,4.55262799174893,898704.0,431872.4088999999,49,6636.0,4600.19,622997.1599999999,1.4425491121018916,22.379814105956093,665.7399327816136,461.50243842414875,7.091284643960156,616.5559051682836,427.4072196196635,6.567389467227637,12714.22775510204,195.3623654675133,135.42857142857144,34.41060833997792,31.86839594224251,1463.57,115.40000000000009
3,429.0,2400.13,1411.95,257.6517181727622,143.0,800.0433333333334,470.65000000000003,6.156237185095862,6.063785208687608,1.3862943611198906,7.7836947388621365,4.969813299576001,6.685915044647922,184041.0,5760624.0169,9,1287.0,7200.39,1029655.77,0.17874031823276237,33.22774950872652,710.6833018393681,3976.0659982371158,0.8883060107236291,956.0858513846529,5349.021758703607,1.1950425827575832,114406.19666666667,25.559865507285018,143.0,14.909439898728003,20.05774513394377,1418.16,6.210000000000036
4,362.0,646.43,788.53,257.6517181727622,90.5,161.6075,197.1325,5.288935998804656,5.8944028342648505,1.6094379124341003,6.473010679621482,4.516338972281476,5.091339321511218,131044.0,417871.74489999993,16,1448.0,2585.72,234007.65999999997,0.5599987624336742,22.99421419885024,408.72867699147355,729.8742504629786,2.5291442352085984,460.76620859676524,822.7986194011241,2.851143719176185,14625.478749999998,50.679888000247516,90.5,18.065355889125904,20.365357286044873,790.72,2.1900000000000546
2,622.0,1871.56,1494.23,257.6290524299973,311.0,935.78,747.115,6.617556709472693,6.434546518787453,1.0986122886681098,7.535061757601649,5.7430031878094825,6.842448462781483,386884.0,3502736.8336,4,1244.0,3743.12,1164110.32,0.33234307208959374,39.296203334176155,1786.073991408749,5374.187523088357,1.9086473224569336,2128.001471925041,6403.026422501656,2.2740403427355163,291027.58,103.35869541986365,311.0,11.486006375618965,13.684896925562967,1505.88,11.650000000000091
